ts_ms,sma_90
1628841600000,0.793889999
1628856000000,0.797271132
1628870400000,0.800672233
1628884800000,0.804465532
1628899200000,0.808168888
1628913600000,0.812956691
1628928000000,0.81779331
1628942400000,0.823244452
1628956800000,0.828716695
1628971200000,0.834590018
1628985600000,0.840745568
1629000000000,0.84635222
1629014400000,0.852225542
1629028800000,0.857991099
1629043200000,0.864013314
1629057600000,0.87000221
1629072000000,0.875607789
1629086400000,0.881453335
1629100800000,0.887307763
1629115200000,0.892694473
1629129600000,0.897794425
1629144000000,0.902925551
1629158400000,0.908245564
1629172800000,0.912883341
1629187200000,0.917959988
1629201600000,0.922597766
1629216000000,0.927286685
1629230400000,0.931288898
1629244800000,0.935582221
1629259200000,0.93991667
1629273600000,0.943942249
1629288000000,0.948766649
1629302400000,0.95338887
1629316800000,0.958163321
1629331200000,0.962700009
1629345600000,0.967394471
1629360000000,0.971812248
1629374400000,0.976521134
1629388800000,0.981633306
1629403200000,0.987231135
1629417600000,0.992571115
1629432000000,0.998368859
1629446400000,1.00419116
1629460800000,1.01046777
1629475200000,1.01628339
1629489600000,1.02217114
1629504000000,1.02816892
1629518400000,1.03404117
1629532800000,1.0396378
1629547200000,1.04518449
1629561600000,1.05031669
1629576000000,1.0555433
1629590400000,1.06070328
1629604800000,1.06614113
1629619200000,1.07121778
1629633600000,1.07567334
1629648000000,1.08011329
1629662400000,1.08465886
1629676800000,1.08950329
1629691200000,1.09419668
1629705600000,1.09956443
1629720000000,1.10461783
1629734400000,1.10964227
1629748800000,1.11484003
1629763200000,1.11987555
1629777600000,1.12498558
1629792000000,1.12964559
1629806400000,1.13368559
1629820800000,1.13758337
1629835200000,1.14111996
1629849600000,1.14493001
1629864000000,1.14871109
1629878400000,1.15243113
1629892800000,1.15631664
1629907200000,1.15990448
1629921600000,1.16349006
1629936000000,1.16649783
1629950400000,1.16901886
1629964800000,1.17148554
1629979200000,1.17313218
1629993600000,1.17336106
1630008000000,1.17402112
1630022400000,1.17460561
1630036800000,1.17560887
1630051200000,1.17709994
1630065600000,1.17926228
1630080000000,1.1811744
1630094400000,1.18369114
1630108800000,1.1856122
1630123200000,1.18693662
1630137600000,1.18837667
1630152000000,1.18989551
1630166400000,1.19123995
1630180800000,1.1918633
1630195200000,1.19226778
1630209600000,1.19189775
1630224000000,1.19167888
1630238400000,1.19078219
1630252800000,1.18991005
1630267200000,1.18836558
1630281600000,1.18641889
1630296000000,1.18518555
1630310400000,1.18349779
1630324800000,1.18197227
1630339200000,1.18036783
1630353600000,1.17831779
1630368000000,1.17661774
1630382400000,1.1748544
1630396800000,1.17321444
1630411200000,1.17253554
1630425600000,1.17228329
1630440000000,1.17229331
1630454400000,1.17202222
1630468800000,1.17213893
1630483200000,1.17195892
1630497600000,1.17225444
1630512000000,1.17273116
1630526400000,1.17426217
1630540800000,1.17581999
1630555200000,1.17742777
1630569600000,1.17981339
1630584000000,1.18099558
1630598400000,1.18248773
1630612800000,1.18372333
1630627200000,1.18545115
1630641600000,1.18693554
1630656000000,1.1888845
1630670400000,1.19057333
1630684800000,1.19196773
1630699200000,1.19259667
1630713600000,1.19343996
1630728000000,1.19387555
1630742400000,1.19421005
1630756800000,1.19402003
1630771200000,1.19401002
1630785600000,1.19392228
1630800000000,1.1936655
1630814400000,1.1934967
1630828800000,1.1938467
1630843200000,1.19438004
1630857600000,1.19522893
1630872000000,1.19623661
1630886400000,1.19724
1630900800000,1.19803667
1630915200000,1.19924891
1630929600000,1.20098889
1630944000000,1.20306778
1630958400000,1.2048856
1630972800000,1.20617557
1630987200000,1.20738113
1631001600000,1.20739889
1631016000000,1.20619559
1631030400000,1.20447004
1631044800000,1.20315111
1631059200000,1.20165443
1631073600000,1.1993289
1631088000000,1.19761002
1631102400000,1.19670892
1631116800000,1.19604445
1631131200000,1.19564116
1631145600000,1.19502449
1631160000000,1.1944778
1631174400000,1.19408226
1631188800000,1.19345331
1631203200000,1.19273996
1631217600000,1.19177663
1631232000000,1.19165444
1631246400000,1.19140112
1631260800000,1.19122219
1631275200000,1.19105661
1631289600000,1.19094002
1631304000000,1.19075561
1631318400000,1.19061112
1631332800000,1.19023442
1631347200000,1.19000554
1631361600000,1.18948448
1631376000000,1.18891108
1631390400000,1.18764782
1631404800000,1.18667555
1631419200000,1.1857655
1631433600000,1.18526995
1631448000000,1.18482006
1631462400000,1.18450105
1631476800000,1.18418336
1631491200000,1.1835444
1631505600000,1.1825
1631520000000,1.18172443
1631534400000,1.18079662
1631548800000,1.17978561
1631563200000,1.17893112
1631577600000,1.17830551
1631592000000,1.17762339
1631606400000,1.17696667
1631620800000,1.17646885
1631635200000,1.17570221
1631649600000,1.1756556
1631664000000,1.17522669
1631678400000,1.17477441
1631692800000,1.17423892
1631707200000,1.1734978
1631721600000,1.17270553
1631736000000,1.17198551
1631750400000,1.17107105
1631764800000,1.17036223
1631779200000,1.16947114
1631793600000,1.16846669
1631808000000,1.16723335
1631822400000,1.16562223
1631836800000,1.16394556
1631851200000,1.16213226
1631865600000,1.15958226
1631880000000,1.15758443
1631894400000,1.15556109
1631908800000,1.15347338
1631923200000,1.15128779
1631937600000,1.14933884
1631952000000,1.14711773
1631966400000,1.14468002
1631980800000,1.14201772
1631995200000,1.13962221
1632009600000,1.13723004
1632024000000,1.13502109
1632038400000,1.1327033
1632052800000,1.13049555
1632067200000,1.12841558
1632081600000,1.12611222
1632096000000,1.12316227
1632110400000,1.11993337
1632124800000,1.11610663
1632139200000,1.11215556
1632153600000,1.10809112
1632168000000,1.10379887
1632182400000,1.09966338
1632196800000,1.09554446
1632211200000,1.09100223
1632225600000,1.08625114
1632240000000,1.08076775
1632254400000,1.07503116
1632268800000,1.0700556
1632283200000,1.06551552
1632297600000,1.06145334
1632312000000,1.05958891
1632326400000,1.05856442
1632340800000,1.05716777
1632355200000,1.05614662
1632369600000,1.05564559
1632384000000,1.05442441
1632398400000,1.05305886
1632412800000,1.05187106
1632427200000,1.05076671
1632441600000,1.04954672
1632456000000,1.04813886
1632470400000,1.04597116
1632484800000,1.04379225
1632499200000,1.04199004
1632513600000,1.04038775
1632528000000,1.03826892
1632542400000,1.0364989
1632556800000,1.03480661
1632571200000,1.03336
1632585600000,1.03184891
1632600000000,1.03055894
1632614400000,1.02904105
1632628800000,1.02711892
1632643200000,1.02540779
1632657600000,1.02374339
1632672000000,1.02214217
1632686400000,1.02064109
1632700800000,1.01943219
1632715200000,1.01810884
1632729600000,1.01650333
1632744000000,1.01471114
1632758400000,1.01269996
1632772800000,1.01052558
1632787200000,1.0090456
1632801600000,1.00768113
1632816000000,1.00625777
1632830400000,1.00476551
1632844800000,1.0030489
1632859200000,1.00115108
1632873600000,0.999397755
1632888000000,0.997708917
1632902400000,0.996095538
1632916800000,0.994457781
1632931200000,0.992718875
1632945600000,0.990826666
1632960000000,0.989391088
1632974400000,0.987698913
1632988800000,0.985985577
1633003200000,0.984103322
1633017600000,0.982119977
1633032000000,0.98024112
1633046400000,0.978543341
1633060800000,0.9768489
1633075200000,0.975857794
1633089600000,0.974984467
1633104000000,0.974355578
1633118400000,0.973802209
1633132800000,0.972833335
1633147200000,0.972048879
1633161600000,0.971668899
1633176000000,0.971336663
1633190400000,0.971188903
1633204800000,0.970848918
1633219200000,0.970462203
1633233600000,0.969982207
1633248000000,0.969693363
1633262400000,0.969456673
1633276800000,0.96949333
1633291200000,0.969273329
1633305600000,0.968815565
1633320000000,0.968367755
1633334400000,0.967976689
1633348800000,0.967586696
1633363200000,0.967383325
1633377600000,0.967328906
1633392000000,0.968060017
1633406400000,0.969128907
1633420800000,0.97065109
1633435200000,0.97210443
1633449600000,0.973770022
1633464000000,0.975584447
1633478400000,0.976923347
1633492800000,0.978093326
1633507200000,0.979051113
1633521600000,0.980832219
1633536000000,0.982924461
1633550400000,0.985183358
1633564800000,0.986714423
1633579200000,0.98829335
1633593600000,0.990126669
1633608000000,0.991255581
1633622400000,0.992233336
1633636800000,0.992954433
1633651200000,0.993577778
1633665600000,0.9944278
1633680000000,0.99555999
1633694400000,0.996595562
1633708800000,0.997424424
1633723200000,0.998124421
1633737600000,0.99910444
1633752000000,1.00009227
1633766400000,1.00221217
1633780800000,1.00478888
1633795200000,1.00736558
1633809600000,1.00978005
1633824000000,1.01222885
1633838400000,1.01530111
1633852800000,1.01820111
1633867200000,1.0209533
1633881600000,1.02355671
1633896000000,1.02574003
1633910400000,1.02842772
1633924800000,1.03153336
1633939200000,1.03385115
1633953600000,1.03616226
1633968000000,1.03824556
1633982400000,1.04038894
1633996800000,1.04177439
1634011200000,1.04333329
1634025600000,1.04472554
1634040000000,1.04643893
1634054400000,1.04822671
1634068800000,1.05022883
1634083200000,1.05228662
1634097600000,1.05399776
1634112000000,1.05572116
1634126400000,1.05785
1634140800000,1.06010556
1634155200000,1.06270552
1634169600000,1.06509781
1634184000000,1.06726336
1634198400000,1.06965005
1634212800000,1.07186663
1634227200000,1.07424664
1634241600000,1.07655895
1634256000000,1.07853448
1634270400000,1.08077109
1634284800000,1.08278775
1634299200000,1.08481002
1634313600000,1.0870533
1634328000000,1.08914447
1634342400000,1.09125221
1634356800000,1.09312665
1634371200000,1.09481227
1634385600000,1.09625006
1634400000000,1.0974555
1634414400000,1.09849668
1634428800000,1.0998733
1634443200000,1.1010778
1634457600000,1.1022644
1634472000000,1.10312557
1634486400000,1.10364115
1634500800000,1.10428226
1634515200000,1.1048733
1634529600000,1.10541558
1634544000000,1.10575449
1634558400000,1.1060667
1634572800000,1.10605228
1634587200000,1.10636115
1634601600000,1.10714221
1634616000000,1.10770667
1634630400000,1.10842443
1634644800000,1.10894668
1634659200000,1.10932112
1634673600000,1.10986328
1634688000000,1.11046219
1634702400000,1.11098552
1634716800000,1.11159551
1634731200000,1.11247885
1634745600000,1.1133455
1634760000000,1.11402225
1634774400000,1.11489439
1634788800000,1.11580777
1634803200000,1.11690664
1634817600000,1.1170944
1634832000000,1.11723995
1634846400000,1.11737776
1634860800000,1.11791337
1634875200000,1.11815667
1634889600000,1.11838996
1634904000000,1.1187011
1634918400000,1.11895561
1634932800000,1.11920226
1634947200000,1.11950338
1634961600000,1.1196456
1634976000000,1.11982334
1634990400000,1.12010443
1635004800000,1.12024224
1635019200000,1.12058663
1635033600000,1.12084115
1635048000000,1.1209811
1635062400000,1.1206944
1635076800000,1.11983776
1635091200000,1.11880219
1635105600000,1.11793447
1635120000000,1.11710894
1635134400000,1.11578226
1635148800000,1.11456108
1635163200000,1.11362219
1635177600000,1.1127255
1635192000000,1.11227107
1635206400000,1.11170781
1635220800000,1.11113667
1635235200000,1.11077559
1635249600000,1.11025333
1635264000000,1.11009669
1635278400000,1.10977328
1635292800000,1.10998333
1635307200000,1.10975552
1635321600000,1.10894001
1635336000000,1.10804999
1635350400000,1.10718
1635364800000,1.10597336
1635379200000,1.10469997
1635393600000,1.10438883
1635408000000,1.10400224
1635422400000,1.10343003
1635436800000,1.1029067
1635451200000,1.10213661
1635465600000,1.1015445
1635480000000,1.10086441
1635494400000,1.09998107
1635508800000,1.0993489
1635523200000,1.0987556
1635537600000,1.09818554
1635552000000,1.09757328
1635566400000,1.0970422
1635580800000,1.09675443
1635595200000,1.09624338
1635609600000,1.09551775
1635624000000,1.09490228
1635638400000,1.09455884
1635652800000,1.09440219
1635667200000,1.09336996
1635681600000,1.09260559
1635696000000,1.0920589
1635710400000,1.09180772
1635724800000,1.09116781
1635739200000,1.09093332
1635753600000,1.0905
1635768000000,1.09022772
1635782400000,1.09006894
1635796800000,1.09005773
1635811200000,1.0900867
1635825600000,1.09011996
1635840000000,1.09042561
1635854400000,1.09077442
1635868800000,1.09140444
1635883200000,1.09196997
1635897600000,1.09252226
1635912000000,1.09374774
1635926400000,1.09496665
1635940800000,1.09596336
1635955200000,1.09722221
1635969600000,1.09854221
1635984000000,1.09993553
1635998400000,1.10095894
1636012800000,1.10183775
1636027200000,1.10221887
1636041600000,1.10260224
1636056000000,1.10322106
1636070400000,1.10378778
1636084800000,1.10432887
1636099200000,1.10474443
1636113600000,1.10517228
1636128000000,1.10578108
1636142400000,1.10656106
1636156800000,1.10721672
1636171200000,1.10773551
1636185600000,1.10799885
1636200000000,1.10846221
1636214400000,1.10905111
1636228800000,1.10973227
1636243200000,1.11042559
1636257600000,1.1112411
1636272000000,1.11228776
1636286400000,1.11359441
1636300800000,1.11510336
1636315200000,1.1165055
1636329600000,1.11836553
1636344000000,1.12050891
1636358400000,1.12254775
1636372800000,1.1246022
1636387200000,1.12661445
1636401600000,1.12884331
1636416000000,1.13091218
1636430400000,1.13262892
1636444800000,1.13432443
1636459200000,1.13595116
1636473600000,1.13777888
1636488000000,1.13958108
1636502400000,1.14083445
1636516800000,1.14208996
1636531200000,1.14347553
1636545600000,1.14584887
1636560000000,1.14766216
1636574400000,1.14857662
1636588800000,1.14954114
1636603200000,1.15136552
1636617600000,1.15378559
1636632000000,1.1559211
1636646400000,1.15817332
1636660800000,1.1606344
1636675200000,1.16297996
1636689600000,1.16465783
1636704000000,1.16592109
1636718400000,1.16720891
1636732800000,1.16850448
1636747200000,1.16994894
1636761600000,1.17107439
1636776000000,1.17258227
1636790400000,1.17389667
1636804800000,1.17517662
1636819200000,1.17638218
1636833600000,1.17756557
1636848000000,1.1787467
1636862400000,1.17971885
1636876800000,1.18082559
1636891200000,1.1819222
1636905600000,1.18301892
1636920000000,1.18417227
1636934400000,1.18529665
1636948800000,1.18624115
1636963200000,1.18763888
1636977600000,1.18878222
1636992000000,1.18976116
1637006400000,1.19042552
1637020800000,1.19090557
1637035200000,1.19112551
1637049600000,1.19108999
1637064000000,1.1911689
1637078400000,1.19113886
1637092800000,1.19109106
1637107200000,1.1907444
1637121600000,1.19065332
1637136000000,1.19060886
1637150400000,1.19021106
1637164800000,1.18975222
1637179200000,1.18931663
1637193600000,1.1890645
1637208000000,1.18799663
1637222400000,1.18672776
1637236800000,1.18547106
1637251200000,1.18394339
1637265600000,1.1820544
1637280000000,1.17985773
1637294400000,1.17817891
1637308800000,1.17667556
1637323200000,1.17569113
1637337600000,1.17467999
1637352000000,1.17344105
1637366400000,1.17219889
1637380800000,1.1710645
1637395200000,1.17025006
1637409600000,1.16930223
1637424000000,1.16859996
1637438400000,1.16791105
1637452800000,1.16691446
1637467200000,1.16608441
1637481600000,1.16546106
1637496000000,1.16481662
1637510400000,1.16391671
1637524800000,1.16287446
1637539200000,1.16156995
1637553600000,1.16022003
1637568000000,1.15867329
1637582400000,1.1569289
1637596800000,1.15479779
1637611200000,1.15275109
1637625600000,1.15046227
1637640000000,1.14778554
1637654400000,1.14521217
1637668800000,1.1428355
1637683200000,1.14062893
1637697600000,1.13822114
1637712000000,1.1355933
1637726400000,1.13324559
1637740800000,1.1309545
1637755200000,1.12850773
