ts_ms,sma_100
1631448000000,1.18033302
1631462400000,1.18069506
1631476800000,1.18082595
1631491200000,1.18034196
1631505600000,1.17940497
1631520000000,1.17868197
1631534400000,1.17724395
1631548800000,1.176229
1631563200000,1.17526102
1631577600000,1.17446995
1631592000000,1.17375195
1631606400000,1.17305505
1631620800000,1.17243695
1631635200000,1.17193604
1631649600000,1.17145801
1631664000000,1.17097294
1631678400000,1.17059004
1631692800000,1.16996002
1631707200000,1.16968298
1631721600000,1.16962802
1631736000000,1.16946197
1631750400000,1.16917896
1631764800000,1.16911399
1631779200000,1.168787
1631793600000,1.168818
1631808000000,1.16850102
1631822400000,1.16807103
1631836800000,1.16766703
1631851200000,1.16674197
1631865600000,1.16539299
1631880000000,1.16422999
1631894400000,1.16315603
1631908800000,1.16195202
1631923200000,1.16081905
1631937600000,1.15974605
1631952000000,1.15848601
1631966400000,1.15695095
1631980800000,1.15521395
1631995200000,1.15345597
1632009600000,1.15125
1632024000000,1.14957297
1632038400000,1.14758301
1632052800000,1.14571404
1632067200000,1.14360595
1632081600000,1.14146399
1632096000000,1.13848197
1632110400000,1.13503802
1632124800000,1.13105798
1632139200000,1.12747395
1632153600000,1.12385702
1632168000000,1.12026298
1632182400000,1.11705399
1632196800000,1.11390996
1632211200000,1.11087894
1632225600000,1.10768104
1632240000000,1.10419297
1632254400000,1.10044205
1632268800000,1.09703302
1632283200000,1.093593
1632297600000,1.08989799
1632312000000,1.08647799
1632326400000,1.08313406
1632340800000,1.07993996
1632355200000,1.07646799
1632369600000,1.07286596
1632384000000,1.06871402
1632398400000,1.06460094
1632412800000,1.06090796
1632427200000,1.05738103
1632441600000,1.05436301
1632456000000,1.052858
1632470400000,1.05127394
1632484800000,1.04920197
1632499200000,1.04752004
1632513600000,1.04647505
1632528000000,1.04507196
1632542400000,1.04345298
1632556800000,1.04177201
1632571200000,1.04017305
1632585600000,1.03864098
1632600000000,1.03693902
1632614400000,1.03505898
1632628800000,1.03286195
1632643200000,1.03131902
1632657600000,1.02991402
1632672000000,1.02797794
1632686400000,1.02642596
1632700800000,1.02520096
1632715200000,1.02410698
1632729600000,1.02298295
1632744000000,1.02189302
1632758400000,1.02057505
1632772800000,1.01908803
1632787200000,1.01747799
1632801600000,1.015782
1632816000000,1.01429403
1632830400000,1.01265001
1632844800000,1.01096499
1632859200000,1.00910795
1632873600000,1.00718498
1632888000000,1.00535202
1632902400000,1.00348997
1632916800000,1.00168395
1632931200000,1.000193
1632945600000,0.998951972
1632960000000,0.997873008
1632974400000,0.996801972
1632988800000,0.995540023
1633003200000,0.994337976
1633017600000,0.993061006
1633032000000,0.991818011
1633046400000,0.990598023
1633060800000,0.989455998
