ts_ms,research_source_1_ang_mtm_3
1614326400000,-153.356766
1614340800000,-256.261719
1614355200000,-244.881516
1614369600000,-223.381516
1614384000000,-203.453125
1614398400000,-183.153641
1614412800000,-169.641922
1614427200000,-226.345047
1614441600000,-235.691406
1614456000000,-277.548187
1614470400000,-299.035156
1614484800000,-291.713531
1614499200000,-227.785156
1614513600000,-149.571609
1614528000000,-133.25
1614542400000,-142.464844
1614556800000,-119.261719
1614571200000,-72.7864609
1614585600000,-5.10677099
1614600000000,59.1432304
1614614400000,83.5950546
1614628800000,148.571609
1614643200000,136.511719
1614657600000,165.191406
1614672000000,192
1614686400000,256.391937
1614700800000,253.928391
1614715200000,273.391937
1614729600000,273.226562
1614744000000,332.035156
1614758400000,339.786469
1614772800000,344.856781
1614787200000,308.3815
1614801600000,205.5
1614816000000,127.75
1614830400000,55.5833321
1614844800000,37.7617188
1614859200000,34.9296875
1614873600000,12.9882812
1614888000000,-3.14322925
1614902400000,-33.4049492
1614916800000,-38.3815117
1614931200000,-59.7851562
1614945600000,-101.35807
1614960000000,-132.345047
1614974400000,-151.536453
1614988800000,-159.558594
1615003200000,-137.785156
1615017600000,-122.118492
1615032000000,-127.54818
1615046400000,-114.904945
1615060800000,-95.2018204
1615075200000,1.71484375
1615089600000,66.5351562
1615104000000,162.368484
1615118400000,200.916672
1615132800000,228.393234
1615147200000,219.095047
1615161600000,173.333328
1615176000000,127.618492
1615190400000,100.25
1615204800000,124.25
1615219200000,177.619797
1615233600000,257.798187
1615248000000,336.428375
1615262400000,369.761719
1615276800000,356.606781
1615291200000,318.333344
1615305600000,289.404938
1615320000000,280.106781
1615334400000,259.630219
1615348800000,257.261719
1615363200000,256.464844
1615377600000,341.548187
1615392000000,410.321625
1615406400000,419.321625
1615420800000,368.714844
1615435200000,278
1615449600000,222.011719
1615464000000,178.058594
1615478400000,182.630203
1615492800000,214.201828
1615507200000,220.226562
1615521600000,199.011719
1615536000000,182.583328
1615550400000,176.606766
1615564800000,183.226562
1615579200000,129.511719
1615593600000,62.2981758
1615608000000,51.9049492
1615622400000,131.25
1615636800000,248.071609
1615651200000,320.893219
1615665600000,340.096344
1615680000000,331.963531
1615694400000,284.011719
1615708800000,245.713547
1615723200000,210.178391
1615737600000,229.988281
1615752000000,198.738281
1615766400000,213.108078
1615780800000,147.761719
1615795200000,87.2265625
1615809600000,-29.1315098
1615824000000,-126.238281
1615838400000,-208.761719
1615852800000,-336.393219
1615867200000,-396
1615881600000,-439.916656
1615896000000,-389.606781
1615910400000,-359.845062
1615924800000,-281.608063
1615939200000,-278.988281
1615953600000,-244.203125
1615968000000,-318.22525
1615982400000,-281.808594
1615996800000,-162.546875
1616011200000,43.0833321
1616025600000,162.558594
1616040000000,185.143234
1616054400000,209.963547
1616068800000,265
1616083200000,241.880203
1616097600000,190.428391
1616112000000,133.131516
1616126400000,108.79818
1616140800000,145.714844
1616155200000,175.393234
1616169600000,254.606766
1616184000000,248.166672
1616198400000,183.653641
1616212800000,74.1901016
1616227200000,14.666667
1616241600000,21.833334
1616256000000,60.0117188
1616270400000,9.32161427
1616284800000,2.25
1616299200000,-38.0950508
1616313600000,-37.2265625
1616328000000,-64.0351562
1616342400000,-80.3919296
1616356800000,-82.75
1616371200000,-99.5117188
1616385600000,-78.1080704
1616400000000,-55.5351562
1616414400000,-59.1783867
1616428800000,-141.25
1616443200000,-249.916672
1616457600000,-327.261719
1616472000000,-329.988281
1616486400000,-291.548187
1616500800000,-223.238281
1616515200000,-158.285156
1616529600000,-139.083328
1616544000000,-172.191406
1616558400000,-188.988281
1616572800000,-146.118484
1616587200000,-102.058594
1616601600000,-127.546875
1616616000000,-219.191406
1616630400000,-267.608063
1616644800000,-240.131516
1616659200000,-184.273438
1616673600000,-180.463547
1616688000000,-185.393234
1616702400000,-218.404953
1616716800000,-204.523438
1616731200000,-175.273438
1616745600000,-120.809898
1616760000000,-110.583336
1616774400000,-158.393234
1616788800000,-148.570312
1616803200000,-95.4882812
1616817600000,38.4882812
1616832000000,123.653648
1616846400000,189.725266
1616860800000,211.976562
1616875200000,272.52475
1616889600000,298.798187
1616904000000,325.285156
1616918400000,289.940094
1616932800000,263.821625
1616947200000,207.654953
1616961600000,185.309891
1616976000000,156.5
1616990400000,117.428383
1617004800000,130.773438
1617019200000,157.880203
1617033600000,214.524734
1617048000000,204.226562
1617062400000,170.929688
1617076800000,149.25
1617091200000,166.178391
1617105600000,191.986984
1617120000000,215.820312
1617134400000,192.273438
1617148800000,216.75
1617163200000,195.024734
1617177600000,203.976562
1617192000000,203.108078
1617206400000,164.678391
1617220800000,125.893227
1617235200000,79.8684921
1617249600000,88.8684921
1617264000000,96.2851562
1617278400000,81.1783829
1617292800000,43.8932304
1617307200000,15.0481768
1617321600000,14
1617336000000,40.3216133
1617350400000,58.4401054
1617364800000,69.1666641
1617379200000,71.5716171
1617393600000,40.8098946
1617408000000,27.036459
1617422400000,21.296875
1617436800000,33.8203125
1617451200000,16.7382812
1617465600000,3.46484375
1617480000000,-47.6302071
1617494400000,-79.8815079
1617508800000,-106.154945
1617523200000,-121.893227
1617537600000,-123.821617
1617552000000,-135.785156
1617566400000,-101.571617
1617580800000,-98.3567734
1617595200000,-101.714844
1617609600000,-109.654945
1617624000000,-85.5598984
1617638400000,-50.3932304
1617652800000,-1.296875
1617667200000,8.41666698
1617681600000,49.953125
1617696000000,60.8802071
1617710400000,63.0716133
1617724800000,50.8567696
1617739200000,27.7148438
1617753600000,23.0598965
1617768000000,-8.82161427
1617782400000,-38.3450508
1617796800000,-56.6197929
1617811200000,-87.2018204
1617825600000,-132.738281
1617840000000,-175.238281
1617854400000,-189.548172
1617868800000,-167.368484
1617883200000,-124.356773
1617897600000,-90.7851562
1617912000000,-32.203125
1617926400000,-20.380209
1617940800000,1.97526038
1617955200000,7.59505224
1617969600000,22.5
1617984000000,68.8580704
1617998400000,95.8815079
1618012800000,161.106766
1618027200000,223.595047
1618041600000,281.595062
1618056000000,285.238281
1618070400000,245.5
1618084800000,195.059891
1618099200000,179.475266
1618113600000,146.618484
1618128000000,141.845047
1618142400000,118.513023
1618156800000,108.345055
1618171200000,108.988281
1618185600000,117.868492
1618200000000,153.833328
1618214400000,137.106766
1618228800000,76.7981796
1618243200000,-0.03515625
1618257600000,-35.0716133
1618272000000,4.03515625
1618286400000,48.75
1618300800000,121.583336
1618315200000,182.238281
1618329600000,229.488281
1618344000000,258.083344
1618358400000,270.238281
1618372800000,294.238281
1618387200000,304.511719
1618401600000,260.5
1618416000000,201.916672
1618430400000,170.453125
1618444800000,188.880203
1618459200000,215.225266
1618473600000,188.141922
1618488000000,156.119797
1618502400000,96.453125
1618516800000,51.3580742
1618531200000,8.96354198
1618545600000,-50.9049492
1618560000000,-118.691406
1618574400000,-181.095047
1618588800000,-199.773438
1618603200000,-170.070312
1618617600000,-100
1618632000000,-52.2382812
1618646400000,-63.7747383
1618660800000,-129.095047
1618675200000,-148.536453
1618689600000,-160.333328
1618704000000,-295.190094
1618718400000,-424.486969
1618732800000,-590.535156
1618747200000,-537.464844
1618761600000,-491.916656
1618776000000,-392.571625
1618790400000,-365.035156
1618804800000,-339.703125
1618819200000,-335.738281
1618833600000,-402.571625
1618848000000,-425.630219
1618862400000,-412.154938
1618876800000,-381.595062
1618891200000,-397.429688
1618905600000,-260.666656
1618920000000,-132.059891
1618934400000,80.4765625
1618948800000,77.0833359
1618963200000,85.2851562
1618977600000,-12.4765625
1618992000000,-92.8567734
1619006400000,-109
1619020800000,-128.440109
1619035200000,-88.5950546
1619049600000,-117.308594
1619064000000,-111.761719
1619078400000,-82.9166641
1619092800000,-19.5481777
1619107200000,-66.8098984
1619121600000,-164.131516
1619136000000,-322.393219
1619150400000,-443.833344
1619164800000,-480.523438
1619179200000,-459.940094
1619193600000,-345.701813
1619208000000,-341.928375
1619222400000,-336.904938
1619236800000,-341.261719
1619251200000,-326.821625
1619265600000,-294.880219
1619280000000,-301.488281
1619294400000,-304.643219
1619308800000,-287.154938
1619323200000,-236.453125
1619337600000,-144
1619352000000,-11.7148438
1619366400000,21.9648438
1619380800000,20.9283848
1619395200000,2.05989575
1619409600000,60.3567696
1619424000000,161.464844
1619438400000,214.523438
1619452800000,290.761719
1619467200000,297.476562
1619481600000,274.988281
1619496000000,262.75
1619510400000,303.690094
1619524800000,365.453125
1619539200000,384.166656
1619553600000,367.048187
1619568000000,368.928375
1619582400000,368.691406
1619596800000,314.641937
1619611200000,219.011719
1619625600000,137.261719
1619640000000,106.774742
1619654400000,77.9166641
1619668800000,45.6666679
1619683200000,36.9401054
1619697600000,11.7617188
1619712000000,-53.453125
1619726400000,-108.404945
1619740800000,-114.45182
1619755200000,-75.7851562
1619769600000,-54.7265625
1619784000000,39.4635429
1619798400000,107.988281
1619812800000,202.631516
1619827200000,200.536453
1619841600000,216.845047
1619856000000,221.535156
1619870400000,225.166672
1619884800000,238.856766
1619899200000,251.226562
1619913600000,267.880219
1619928000000,260.52475
1619942400000,243.964844
1619956800000,211.548172
1619971200000,199.880203
1619985600000,105.213539
1620000000000,73.0833359
1620014400000,36.1901054
1620028800000,60.6901054
1620043200000,36.1901054
1620057600000,2.23828125
1620072000000,-15.1067705
1620086400000,-69.2382812
1620100800000,-107.368492
1620115200000,-109.868492
1620129600000,-122.178383
1620144000000,-138.095047
1620158400000,-210.738281
1620172800000,-192.451828
1620187200000,-172.916672
1620201600000,-160.464844
1620216000000,-139.916672
1620230400000,-134.774734
1620244800000,-69.8919296
1620259200000,-56.5833321
1620273600000,-26.0950527
1620288000000,39.5703125
1620302400000,85.3085938
1620316800000,91.7864609
1620331200000,90.0364609
1620345600000,89.5364609
1620360000000,151.416672
1620374400000,129.821609
1620388800000,165.035156
1620403200000,163.141922
1620417600000,119.440102
1620432000000,79.5716171
1620446400000,45.0130196
1620460800000,90.8333359
1620475200000,83.9283829
1620489600000,84.2617188
1620504000000,86.4401016
1620518400000,128.416672
1620532800000,140.701828
1620547200000,149.916672
1620561600000,128.381516
1620576000000,111.143227
1620590400000,75.6549454
1620604800000,81.4882812
1620619200000,85.0950546
1620633600000,67.1549454
1620648000000,19.6419277
1620662400000,-73.0351562
1620676800000,-112.964844
1620691200000,-202.928391
1620705600000,-210.333328
1620720000000,-250.391922
1620734400000,-200.880203
1620748800000,-156.916672
1620763200000,-91.8216171
1620777600000,-36.1197929
1620792000000,-30.6080723
1620806400000,-85.5234375
1620820800000,-167.190109
1620835200000,-228.833328
1620849600000,-370.013031
1620864000000,-426.953125
1620878400000,-458.8685
1620892800000,-376.345062
1620907200000,-394.380219
1620921600000,-434.953125
1620936000000,-458.273438
1620950400000,-491.023438
1620964800000,-490.653656
1620979200000,-509.214844
1620993600000,-471.643219
1621008000000,-463.643219
1621022400000,-425.583344
1621036800000,-399.964844
1621051200000,-272.75
1621065600000,-174.178391
1621080000000,-104.416664
1621094400000,-118.821617
1621108800000,-154.428391
1621123200000,-112.558594
1621137600000,-81.0598984
1621152000000,-14.0716143
1621166400000,-64.9166641
1621180800000,-177.988281
1621195200000,-290.833344
1621209600000,-410.404938
1621224000000,-402.345062
1621238400000,-378.6185
1621252800000,-327.333344
1621267200000,-329.25
1621281600000,-366.416656
1621296000000,-323.869781
1621310400000,-248.583328
1621324800000,-192.356766
1621339200000,-265.416656
1621353600000,-364.071625
1621368000000,-408.119781
1621382400000,-373.595062
1621396800000,-380.6185
1621411200000,-363.178375
1621425600000,-433.726562
1621440000000,-439.523438
1621454400000,-495.643219
1621468800000,-445.023438
1621483200000,-379.441406
1621497600000,-326.546875
1621512000000,-276.296875
1621526400000,-315.1185
1621540800000,-267.858063
1621555200000,-240.631516
1621569600000,-188.071609
1621584000000,-118.535156
1621598400000,-142.035156
1621612800000,-133.190109
1621627200000,-145.548172
1621641600000,-121.059898
1621656000000,-69.9648438
1621670400000,-75.6901016
1621684800000,-59.0833321
1621699200000,-123.535156
1621713600000,-214.046875
1621728000000,-235.464844
1621742400000,-271.738281
1621756800000,-302.846344
1621771200000,-394.25
1621785600000,-475.048187
1621800000000,-398.701813
1621814400000,-260.713531
1621828800000,-83.1302109
1621843200000,-17.3815098
1621857600000,30.213541
1621872000000,79.4518204
1621886400000,79.4414062
1621900800000,75.2382812
1621915200000,77.7382812
1621929600000,41.3450508
1621944000000,72.8333359
1621958400000,81.25
1621972800000,221.796875
1621987200000,319.203125
1622001600000,412.203125
1622016000000,401.654938
1622030400000,297.940094
1622044800000,180.403641
1622059200000,111.083336
1622073600000,13.546875
1622088000000,-19.9869785
1622102400000,-27.130209
1622116800000,36.7747383
1622131200000,102.975258
1622145600000,74.8919296
1622160000000,80.8450546
1622174400000,-5.47526026
1622188800000,-109.523438
1622203200000,-221.703125
1622217600000,-286.679688
1622232000000,-261.678375
1622246400000,-220.583328
1622260800000,-195.641922
1622275200000,-174.666672
1622289600000,-218.416672
1622304000000,-280.845062
1622318400000,-349.321625
1622332800000,-353.3685
1622347200000,-277.666656
1622361600000,-201.416672
1622376000000,-139.988281
1622390400000,-63.25
1622404800000,-43.7734375
1622419200000,-39.1783867
1622433600000,-51.4882812
1622448000000,-16.6901035
1622462400000,32.6067696
1622476800000,62.796875
1622491200000,121.190102
1622505600000,165.274734
1622520000000,183.904953
1622534400000,160.238281
1622548800000,102.14193
1622563200000,38.6901054
1622577600000,22.5950527
1622592000000,26.333334
1622606400000,73.5598984
1622620800000,109.856773
1622635200000,152.178391
1622649600000,139.298172
1622664000000,88.5950546
1622678400000,55.3580742
1622692800000,63.1067696
1622707200000,99.3815079
1622721600000,121.654945
1622736000000,137.166672
1622750400000,159.488281
1622764800000,166.940109
1622779200000,118.131508
1622793600000,48.8567696
1622808000000,-4.953125
1622822400000,-12.6914062
1622836800000,-42.8932304
1622851200000,-47.4518242
1622865600000,-37.1419258
1622880000000,-51.0585938
1622894400000,-94.8567734
1622908800000,-168.143234
1622923200000,-198.404953
1622937600000,-206.321609
1622952000000,-207.476562
1622966400000,-184.595047
1622980800000,-132.821609
1622995200000,-79.4635391
1623009600000,-58.453125
1623024000000,-58.0950508
1623038400000,-54.6315117
1623052800000,-51.2135429
1623067200000,-78.3450546
1623081600000,-67.8098984
1623096000000,-109.309898
1623110400000,-142.298172
1623124800000,-197.095047
1623139200000,-199.5
1623153600000,-234.595047
1623168000000,-246.213547
1623182400000,-243.976562
1623196800000,-207.440109
1623211200000,-173.583328
1623225600000,-140.809891
1623240000000,-67.5481796
1623254400000,-30.9882812
1623268800000,35.1796875
1623283200000,62.6783867
1623297600000,146.641922
1623312000000,233.856766
1623326400000,296.321625
1623340800000,299.5
1623355200000,297.880219
1623369600000,296.916656
1623384000000,301.119781
1623398400000,290.869781
1623412800000,260.309906
1623427200000,225.118484
1623441600000,140.643234
1623456000000,60.4882812
1623470400000,-45.1302071
1623484800000,-101.416664
1623499200000,-122.404945
1623513600000,-121.274742
1623528000000,-121.476562
1623542400000,-126.79818
1623556800000,-110.75
1623571200000,-98.4882812
1623585600000,-81.1666641
1623600000000,-40.7851562
1623614400000,32.7734375
1623628800000,100.178383
1623643200000,147.404953
1623657600000,181.036453
1623672000000,269.488281
1623686400000,314.6185
1623700800000,350.690094
1623715200000,333.02475
1623729600000,349.654938
1623744000000,345.761719
1623758400000,348.333344
1623772800000,329.083344
1623787200000,307.6315
1623801600000,249.808594
1623816000000,179.738281
1623830400000,84.796875
1623844800000,9.29817677
1623859200000,-30.0716152
1623873600000,-88.546875
1623888000000,-91.3567734
1623902400000,-108.963539
1623916800000,-82.9882812
1623931200000,-94.3216171
1623945600000,-114.476562
1623960000000,-132.143234
1623974400000,-147.369797
1623988800000,-154.071609
1624003200000,-159.201828
1624017600000,-200.380203
1624032000000,-232.106766
1624046400000,-250.333328
1624060800000,-246.011719
1624075200000,-217.024734
1624089600000,-214.083328
1624104000000,-202.488281
1624118400000,-218.845047
1624132800000,-234.095047
1624147200000,-212.119797
1624161600000,-193.201828
1624176000000,-206.119797
1624190400000,-233
1624204800000,-230.893234
1624219200000,-152.713547
1624233600000,-90.1901016
1624248000000,-101.416664
1624262400000,-143.929688
1624276800000,-202.071609
1624291200000,-215.809891
1624305600000,-262.535156
1624320000000,-258.701813
1624334400000,-245.451828
1624348800000,-240.428391
1624363200000,-264.583344
1624377600000,-230.976562
1624392000000,-173.261719
1624406400000,-114.25
1624420800000,-118.320961
1624435200000,-91.1315079
1624449600000,-43.3339844
1624464000000,3.3216145
1624478400000,44.9648438
1624492800000,33.4759102
1624507200000,53.9759102
1624521600000,50.7734375
1624536000000,78.8815079
1624550400000,135.393234
1624564800000,185.821609
1624579200000,218.809891
1624593600000,174.880203
1624608000000,87.1901016
1624622400000,-9.38151073
1624636800000,-91.8919296
1624651200000,-121.380211
1624665600000,-108.666664
1624680000000,-138.786453
1624694400000,-112.214844
1624708800000,-121.356773
1624723200000,-104.559898
1624737600000,-123
1624752000000,-132.75
1624766400000,-112.094398
1624780800000,-116.535805
1624795200000,-101.333336
1624809600000,-78.9049454
1624824000000,15.0117188
1624838400000,93.4641953
1624852800000,187.142578
1624867200000,186.797531
1624881600000,236.274094
1624896000000,217
1624910400000,235.928391
1624924800000,204.796875
1624939200000,202.631516
1624953600000,191.274734
1624968000000,191.511719
1624982400000,205.308594
1624996800000,211.535156
1625011200000,194.5
1625025600000,131.691406
1625040000000,77
1625054400000,1.953125
1625068800000,5.0234375
1625083200000,-4.61848974
1625097600000,8.30989552
1625112000000,-34.2018242
1625126400000,-55.5598946
1625140800000,-81.6080704
1625155200000,-113.703125
1625169600000,-157.951828
1625184000000,-208.058594
1625198400000,-209.809891
1625212800000,-194.631516
1625227200000,-147.548172
1625241600000,-123.320312
1625256000000,-82.9401016
1625270400000,-75.1315079
1625284800000,-50.8098946
1625299200000,-30.3450527
1625313600000,28.8815098
1625328000000,66.2265625
1625342400000,85.1783829
1625356800000,92.5833359
1625371200000,116.558594
1625385600000,148.690109
1625400000000,161.5
1625414400000,173.476562
1625428800000,149.618484
1625443200000,124
1625457600000,74.4765625
1625472000000,31.8463535
1625486400000,-14.6432295
1625500800000,-36.9765625
1625515200000,-54.5364571
1625529600000,-53.0585938
1625544000000,-37.8815117
1625558400000,-30.5234375
1625572800000,-46.8333321
1625587200000,-86.3802109
1625601600000,-102.190102
1625616000000,-91.9166641
1625630400000,-69.5950546
1625644800000,-27.583334
1625659200000,5.22526026
1625673600000,48.5833321
1625688000000,42.7018242
1625702400000,16.4765625
1625716800000,-42.3697929
1625731200000,-76.5351562
1625745600000,-103.845055
1625760000000,-100.475258
1625774400000,-99.9765625
1625788800000,-78.5833359
1625803200000,-85.3216171
1625817600000,-97.9049454
1625832000000,-101.190102
1625846400000,-102.54818
1625860800000,-79.4283829
1625875200000,-70.2747421
1625889600000,-38.9049492
1625904000000,-9.71484375
1625918400000,42.4049492
1625932800000,60.4283867
1625947200000,62.953125
1625961600000,40.8450508
1625976000000,39.453125
1625990400000,45.6419258
1626004800000,60.8815117
1626019200000,72.6783829
1626033600000,68.9882812
1626048000000,66.9765625
1626062400000,51.7382812
1626076800000,28.2747402
1626091200000,-5.03645849
1626105600000,-39.8098946
1626120000000,-51.3333321
1626134400000,-49.0950508
1626148800000,-33.4635429
1626163200000,-24.916666
1626177600000,-34.2981758
1626192000000,-62.3932304
1626206400000,-82.1549454
1626220800000,-114.678383
