ts_ms,horizontal_range,hr_start,hr_end,hor_upper,hor_lower,uptrend,uptrend_start,uptrend_end,downtrend,downtrend_start,downtrend_end,hr_uptrend,hr_downtrend,hr_start_marker,hr_end_marker,uptrend_start_marker,uptrend_end_marker,downtrend_start_marker,downtrend_end_marker,hr_breakout_attempt,hr_pending_breakout,hr_breakout_confirmed,hr_false_breakout,hr_reclaim,hr_break_direction,hr_break_extreme,hr_reclaim_marker
1632672000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,2.24469995,
1632686400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.19160008,
1632700800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.18939996,
1632715200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.18939996,
1632729600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.18939996,
1632744000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.18129992,
1632758400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.1573,
1632772800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.12809992,
1632787200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.12220001,
1632801600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.10310006,
1632816000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.10310006,
1632830400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.06999993,
1632844800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02880001,
1632859200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02880001,
1632873600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02250004,
1632888000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02250004,
1632902400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02250004,
1632916800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02250004,
1632931200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.02250004,
1632945600000,false,false,false,,,true,true,false,true,false,true,false,false,,,2.01889992,,,2.01889992,false,true,false,false,false,-1,2.01889992,
1632960000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,2.01889992,
1632974400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,true,false,false,-1,2.01889992,
1632988800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633003200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633017600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633032000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633046400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633060800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633075200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633089600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633104000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633118400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633132800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633147200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633161600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633176000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633190400000,false,false,false,,,true,false,true,true,true,false,false,false,,,,2.32299995,2.32299995,,false,false,false,false,false,,,
1633204800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633219200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633233600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633248000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633262400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633276800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633291200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633305600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633320000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633334400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633348800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633363200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633377600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633392000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633406400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633420800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633435200000,false,false,false,,,false,false,false,true,false,true,false,false,,,,,,2.1782999,false,false,false,false,false,,,
1633449600000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633464000000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633478400000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633492800000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633507200000,false,false,false,,,true,true,false,false,false,false,false,false,,,2.11240005,,,,false,false,false,false,false,,,
1633521600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633536000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633550400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633564800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633579200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633593600000,false,false,false,,,true,false,true,true,true,false,false,false,,,,2.37700009,2.37700009,,false,false,false,false,false,,,
1633608000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633622400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633636800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633651200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633665600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633680000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633694400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633708800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633723200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633737600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633752000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633766400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633780800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633795200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633809600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633824000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633838400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633852800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633867200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633881600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633896000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633910400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633924800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633939200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633953600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633968000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633982400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1633996800000,false,false,false,,,true,true,false,true,false,true,false,false,,,2.07179999,,,2.07179999,false,false,false,false,false,,,
1634011200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634025600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634040000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634054400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634068800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634083200000,true,true,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,2.15389991,,,,,,false,false,false,false,false,,,
1634097600000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634112000000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634126400000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634140800000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634155200000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634169600000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634184000000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634198400000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634212800000,true,false,false,2.27667379,2.00546551,true,false,true,false,false,false,true,false,,,,2.22589993,,,false,false,false,false,false,,,
1634227200000,true,false,false,2.27667379,2.00546551,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634241600000,true,false,false,2.27667379,2.00546551,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634256000000,true,false,false,2.27667379,2.00546551,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634270400000,true,false,false,2.27667379,2.00546551,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1634284800000,true,false,false,2.27667379,2.00546551,true,true,false,false,false,false,true,false,,,2.13660002,,,,false,false,false,false,false,,,
1634299200000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634313600000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634328000000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634342400000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634356800000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634371200000,true,false,false,2.27667379,2.00546551,true,false,true,true,true,false,true,true,,,,2.25390005,2.25390005,,false,false,false,false,false,,,
1634385600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634400000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634414400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634428800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634443200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634457600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634472000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634486400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634500800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634515200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634529600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634544000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634558400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634572800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634587200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634601600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634616000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634630400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634644800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634659200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634673600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634688000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634702400000,true,false,false,2.27667379,2.00546551,true,true,false,true,false,true,true,true,,,2.09509993,,,2.09509993,false,false,false,false,false,,,
1634716800000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634731200000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634745600000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634760000000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634774400000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634788800000,true,false,false,2.27667379,2.00546551,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1634803200000,true,false,false,2.27667379,2.00546551,true,false,true,true,true,false,true,true,,,,2.29999995,2.29999995,,false,false,false,false,false,,,
1634817600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634832000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634846400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634860800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634875200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634889600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634904000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634918400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634932800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634947200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634961600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634976000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1634990400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635004800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635019200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635033600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635048000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635062400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635076800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635091200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635105600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635120000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635134400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635148800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635163200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635177600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635192000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635206400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635220800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635235200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635249600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635264000000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635278400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635292800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635307200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635321600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,1.79429996,
1635336000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.79429996,
1635350400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.79429996,
1635364800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.79429996,
1635379200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.79429996,
1635393600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.79429996,
1635408000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.79429996,
1635422400000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,true,true,-1,1.79429996,2.01460004
1635436800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635451200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,1.98450005,
1635465600000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,true,true,-1,1.98210001,2.02180004
1635480000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,1.98619998,
1635494400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.98619998,
1635508800000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,true,true,-1,1.98619998,2.02749991
1635523200000,true,false,false,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1635537600000,true,false,true,2.27667379,2.00546551,false,false,false,true,false,false,false,true,,2.01679993,,,,,false,false,false,false,false,,,
1635552000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,1.98829997,
1635566400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.98679996,
1635580800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.98269999,
1635595200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.93630004,
1635609600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.93630004,
1635624000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.926,
1635638400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.926,
1635652800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.926,
1635667200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.926,
1635681600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.91999996,
1635696000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.91999996,
1635710400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.91999996,
1635724800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,1.91999996,
1635739200000,true,true,false,2.09590244,1.83674359,true,true,false,true,false,true,true,true,1.91349995,,1.91349995,,,1.91349995,false,true,false,false,false,-1,1.91349995,
1635753600000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635768000000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635782400000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635796800000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635811200000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635825600000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635840000000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,1.91349995,
1635854400000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,true,false,false,-1,1.91349995,
1635868800000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1635883200000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1635897600000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1635912000000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1635926400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,true,true,false,false,false,1,2.14400005,
1635940800000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,true,true,1,2.14400005,2.06949997
1635955200000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1635969600000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1635984000000,true,false,false,2.09590244,1.83674359,true,false,true,false,false,false,true,false,,,,2.10470009,,,false,false,false,false,false,,,
1635998400000,true,false,false,2.09590244,1.83674359,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1636012800000,true,false,false,2.09590244,1.83674359,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1636027200000,true,false,false,2.09590244,1.83674359,true,true,false,false,false,false,true,false,,,1.93340003,,,,false,false,false,false,false,,,
1636041600000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636056000000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636070400000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636084800000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636099200000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636113600000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636128000000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636142400000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636156800000,true,false,false,2.09590244,1.83674359,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1636171200000,true,false,false,2.09590244,1.83674359,true,false,true,false,false,false,true,false,,,,2.04049993,,,false,false,false,false,false,,,
