ts_ms,research_source__d1
1545652800000,3.6730957
1545667200000,2.44458008
1545681600000,1.04211426
1545696000000,0.337890625
1545710400000,-0.344970703
1545724800000,-0.86315918
1545739200000,-1.12365723
1545753600000,-0.743652344
1545768000000,-0.175048828
1545782400000,-0.0155029297
1545796800000,-0.261352539
1545811200000,-0.396728516
1545825600000,-0.238891602
1545840000000,-0.0578613281
1545854400000,-0.290161133
1545868800000,-0.908569336
1545883200000,-0.749633789
1545897600000,-0.204467773
1545912000000,-3.31286621
1545926400000,-3.69372559
1545940800000,-3.49731445
1545955200000,-5.01135254
1545969600000,-3.63244629
1545984000000,-2.25842285
1545998400000,2.08850098
1546012800000,3.48522949
1546027200000,1.19372559
1546041600000,0.944580078
1546056000000,1.20532227
1546070400000,0.711669922
1546084800000,0.123168945
1546099200000,-0.321411133
1546113600000,-0.703125
1546128000000,-0.345947266
1546142400000,0.209960938
1546156800000,0.329711914
1546171200000,0.111694336
1546185600000,0.114868164
1546200000000,0.0773925781
1546214400000,0.00268554688
1546228800000,-0.0849609375
1546243200000,-0.125366211
1546257600000,-1.01257324
1546272000000,-1.04199219
1546286400000,-0.228027344
1546300800000,-1.0324707
1546315200000,-1.48999023
1546329600000,-1.79418945
1546344000000,-1.79272461
1546358400000,-0.371582031
1546372800000,0.414428711
1546387200000,0.233764648
1546401600000,0.352294922
1546416000000,0.697509766
1546430400000,1.09106445
1546444800000,1.45800781
1546459200000,1.64233398
1546473600000,1.54443359
1546488000000,1.14611816
1546502400000,0.819702148
1546516800000,0.311523438
1546531200000,-0.0749511719
1546545600000,-0.0787353516
1546560000000,0.0732421875
1546574400000,0.0871582031
1546588800000,-0.622314453
1546603200000,-0.950073242
1546617600000,-0.154785156
1546632000000,0.960449219
1546646400000,1.39355469
1546660800000,1.1953125
1546675200000,1.16186523
1546689600000,1.18286133
1546704000000,0.692993164
1546718400000,-0.0581054688
1546732800000,-0.214111328
1546747200000,0.05859375
1546761600000,0.545776367
1546776000000,5.17492676
1546790400000,4.88500977
1546804800000,1.92883301
1546819200000,3.39489746
1546833600000,4.328125
1546848000000,5.22143555
1546862400000,5.58618164
1546876800000,5.28466797
1546891200000,5.07275391
1546905600000,4.27111816
1546920000000,4.97119141
1546934400000,7.98535156
1546948800000,5.90661621
1546963200000,2.69372559
1546977600000,2.89916992
1546992000000,3.27722168
1547006400000,3.27783203
1547020800000,3.62890625
1547035200000,3.39343262
1547049600000,2.9564209
1547064000000,2.97668457
1547078400000,0.44934082
1547092800000,-1.890625
1547107200000,-2.04992676
1547121600000,-9.92333984
1547136000000,-11.1804199
1547150400000,-5.00854492
1547164800000,-5.11437988
1547179200000,-4.85876465
1547193600000,-4.68811035
1547208000000,-4.52575684
1547222400000,-5.42504883
1547236800000,-5.33215332
1547251200000,-4.1529541
1547265600000,-4.35705566
1547280000000,-4.74023438
1547294400000,-4.48730469
1547308800000,-4.04187012
1547323200000,-3.88171387
1547337600000,-3.79968262
1547352000000,-3.80273438
1547366400000,-3.92480469
1547380800000,-10.8352051
1547395200000,-11.5686035
1547409600000,-5.23791504
1547424000000,-4.39892578
1547438400000,-4.21606445
1547452800000,-6.26464844
1547467200000,-4.60217285
1547481600000,-1.29748535
1547496000000,-1.38598633
1547510400000,-1.26147461
1547524800000,-1.36572266
1547539200000,-1.82836914
1547553600000,-1.84838867
1547568000000,-2.87109375
1547582400000,-3.39672852
1547596800000,-2.64440918
1547611200000,-2.49694824
1547625600000,-2.14416504
1547640000000,-2.16674805
1547654400000,-2.30297852
1547668800000,-2.36682129
1547683200000,-2.27893066
1547697600000,-2.53308105
1547712000000,-2.52185059
1547726400000,-1.73803711
1547740800000,-1.51025391
1547755200000,-1.53100586
1547769600000,-1.37231445
1547784000000,-1.13830566
1547798400000,-0.914306641
1547812800000,-1.76330566
1547827200000,-2.05407715
1547841600000,-1.36157227
1547856000000,-1.38879395
1547870400000,-0.478271484
1547884800000,0.435791016
1547899200000,0.28503418
1547913600000,0.104858398
1547928000000,0.0250244141
1547942400000,0.00427246094
1547956800000,-1.38366699
1547971200000,-4.01843262
1547985600000,-3.5020752
1548000000000,-2.3223877
1548014400000,-2.95336914
1548028800000,-2.6965332
1548043200000,-2.79016113
1548057600000,-2.79748535
1548072000000,-2.3293457
1548086400000,-2.79614258
1548100800000,-2.72595215
1548115200000,-2.39611816
1548129600000,-5.08557129
1548144000000,-4.74743652
1548158400000,-1.67834473
1548172800000,-1.29980469
1548187200000,-1.19897461
1548201600000,-1.22119141
1548216000000,-1.35913086
1548230400000,-1.61499023
1548244800000,-1.81176758
1548259200000,-1.91918945
1548273600000,-1.8515625
1548288000000,-1.7121582
1548302400000,-1.67346191
1548316800000,-1.41271973
1548331200000,-1.22143555
1548345600000,-1.19641113
1548360000000,-1.01025391
1548374400000,-0.844970703
1548388800000,-1.38391113
1548403200000,-1.54638672
1548417600000,-1.35571289
1548432000000,-1.43395996
1548446400000,-1.13757324
1548460800000,-0.482788086
1548475200000,-0.201904297
1548489600000,-0.865478516
1548504000000,-1.22961426
1548518400000,-0.92175293
1548532800000,-1.13500977
1548547200000,-1.37646484
1548561600000,-1.3927002
1548576000000,-1.89770508
1548590400000,-1.63647461
1548604800000,-1.3302002
1548619200000,-2.26025391
1548633600000,-3.69458008
1548648000000,-4.41943359
1548662400000,-4.19909668
1548676800000,-3.53686523
1548691200000,-3.02148438
1548705600000,-3.1171875
1548720000000,-3.82312012
1548734400000,-4.31530762
1548748800000,-2.58605957
1548763200000,-1.30871582
1548777600000,-1.23535156
1548792000000,-1.1517334
1548806400000,-1.28308105
1548820800000,-1.015625
1548835200000,-1.40136719
1548849600000,-1.32165527
1548864000000,-0.711669922
1548878400000,-0.87097168
1548892800000,-0.946166992
1548907200000,-1.27160645
1548921600000,-1.44311523
1548936000000,-1.15600586
1548950400000,-0.938842773
1548964800000,-0.981567383
1548979200000,-0.926635742
1548993600000,-0.810913086
1549008000000,-0.975585938
1549022400000,-0.734008789
1549036800000,-0.747436523
1549051200000,-0.673095703
1549065600000,-0.710205078
1549080000000,-0.981323242
1549094400000,-0.930053711
1549108800000,-0.680297852
1549123200000,-1.00793457
1549137600000,-1.1463623
1549152000000,-0.698242188
1549166400000,-0.743286133
1549180800000,-1.71728516
1549195200000,-3.09130859
1549209600000,-3.63647461
1549224000000,-3.26574707
1549238400000,-2.74450684
1549252800000,-2.87463379
1549267200000,-3.12243652
1549281600000,-2.84680176
1549296000000,-2.54919434
1549310400000,-2.61730957
1549324800000,-2.55297852
1549339200000,-2.4942627
1549353600000,-2.48901367
1549368000000,-2.28442383
1549382400000,-1.95141602
1549396800000,-1.91967773
1549411200000,-2.55212402
1549425600000,-2.99731445
1549440000000,-3.19360352
1549454400000,-3.26806641
1549468800000,-2.74609375
1549483200000,-2.36169434
1549497600000,-2.17871094
1549512000000,-2.21203613
1549526400000,-2.44934082
1549540800000,-2.56066895
1549555200000,-2.63269043
1549569600000,-2.67382812
1549584000000,-2.64855957
1549598400000,-2.52355957
1549612800000,-1.39733887
1549627200000,2.1920166
1549641600000,4.02111816
1549656000000,3.21374512
1549670400000,3.02734375
1549684800000,3.34741211
1549699200000,3.44543457
1549713600000,2.97167969
1549728000000,2.83996582
1549742400000,2.74353027
1549756800000,2.52160645
1549771200000,2.36474609
1549785600000,2.40014648
1549800000000,2.42858887
1549814400000,2.70849609
1549828800000,2.84460449
1549843200000,2.24572754
1549857600000,1.71740723
1549872000000,1.99645996
1549886400000,2.1842041
1549900800000,1.96765137
1549915200000,1.57995605
1549929600000,1.15551758
1549944000000,1.17700195
1549958400000,1.18786621
1549972800000,1.43981934
1549987200000,1.625
1550001600000,1.43371582
1550016000000,1.41223145
1550030400000,1.27416992
1550044800000,0.955810547
1550059200000,0.941040039
1550073600000,0.983154297
1550088000000,0.895141602
1550102400000,1.10412598
1550116800000,0.975708008
1550131200000,0.665039062
1550145600000,0.799194336
1550160000000,0.762695312
1550174400000,0.7421875
1550188800000,0.856689453
1550203200000,0.881225586
1550217600000,0.823730469
1550232000000,0.638793945
1550246400000,0.503295898
1550260800000,0.630126953
1550275200000,0.918945312
1550289600000,1.05419922
1550304000000,1.13842773
1550318400000,1.16711426
1550332800000,1.01428223
1550347200000,0.890380859
1550361600000,0.87121582
1550376000000,1.44433594
1550390400000,1.20654297
1550404800000,0.468139648
1550419200000,0.960693359
1550433600000,3.17553711
1550448000000,4.14941406
1550462400000,3.30578613
1550476800000,4.48876953
1550491200000,7.1036377
1550505600000,7.38635254
1550520000000,7.6496582
1550534400000,7.984375
1550548800000,5.94494629
1550563200000,6.82568359
1550577600000,8.22717285
1550592000000,7.30358887
1550606400000,6.32885742
1550620800000,5.70727539
1550635200000,6.17858887
1550649600000,6.42126465
1550664000000,6.17871094
1550678400000,6.25219727
1550692800000,5.91552734
1550707200000,7.04846191
1550721600000,7.23388672
1550736000000,5.2142334
1550750400000,4.28259277
1550764800000,4.21032715
1550779200000,4.6151123
1550793600000,4.50463867
1550808000000,4.61987305
1550822400000,5.92712402
1550836800000,5.93066406
1550851200000,4.79187012
1550865600000,4.39147949
1550880000000,4.41137695
1550894400000,4.50756836
1550908800000,4.06787109
1550923200000,9.94702148
1550937600000,12.4327393
1550952000000,9.67248535
1550966400000,9.87304688
1550980800000,8.34204102
1550995200000,6.02062988
1551009600000,1.73144531
1551024000000,-0.925170898
1551038400000,-0.813720703
1551052800000,-0.704345703
1551067200000,-0.598022461
1551081600000,-0.42175293
1551096000000,0.192871094
1551110400000,0.659179688
1551124800000,0.407226562
1551139200000,0.00366210938
1551153600000,-0.216064453
1551168000000,-0.0911865234
1551182400000,0.00354003906
1551196800000,-0.00366210938
1551211200000,-0.0183105469
1551225600000,0.0181884766
1551240000000,0.127319336
1551254400000,0.0994873047
1551268800000,-0.0225830078
1551283200000,-0.64050293
1551297600000,-0.574462891
1551312000000,0.060546875
1551326400000,0.244873047
1551340800000,0.534301758
1551355200000,0.461914062
1551369600000,0.0848388672
1551384000000,-0.0711669922
1551398400000,-0.00720214844
1551412800000,0.102294922
1551427200000,0.20715332
1551441600000,0.345214844
1551456000000,0.383911133
1551470400000,0.210449219
1551484800000,0.0231933594
1551499200000,-0.0609130859
1551513600000,0.00573730469
1551528000000,0.0266113281
1551542400000,0.0445556641
1551556800000,0.1015625
1551571200000,0.10949707
1551585600000,0.0847167969
1551600000000,-0.0543212891
1551614400000,-0.252685547
1551628800000,-0.414794922
1551643200000,-0.428833008
1551657600000,-1.18859863
1551672000000,-2.27368164
1551686400000,-2.2076416
1551700800000,-1.734375
1551715200000,-1.77685547
1551729600000,-2.09692383
1551744000000,-1.74035645
1551758400000,-1.11218262
1551772800000,-0.275512695
1551787200000,0.801757812
1551801600000,1.04870605
1551816000000,0.975097656
1551830400000,0.884887695
1551844800000,0.987915039
1551859200000,1.06018066
1551873600000,0.853027344
1551888000000,0.83581543
1551902400000,1.10498047
1551916800000,1.23205566
1551931200000,0.947387695
1551945600000,1.03417969
1551960000000,1.23742676
1551974400000,1.07617188
1551988800000,0.951049805
1552003200000,1.33496094
1552017600000,1.46496582
1552032000000,1.19213867
1552046400000,1.24450684
1552060800000,1.19812012
1552075200000,0.849609375
1552089600000,1.01708984
1552104000000,1.35766602
1552118400000,1.71044922
1552132800000,1.77392578
1552147200000,1.38464355
1552161600000,1.21630859
1552176000000,1.05383301
1552190400000,1.00280762
1552204800000,0.975830078
1552219200000,0.835449219
1552233600000,0.975341797
1552248000000,1.17565918
1552262400000,1.05859375
1552276800000,0.801879883
1552291200000,0.421142578
1552305600000,0.233520508
1552320000000,0.272094727
1552334400000,0.0728759766
1552348800000,-0.162109375
1552363200000,0.149047852
1552377600000,0.499511719
1552392000000,0.489990234
1552406400000,0.46105957
1552420800000,0.648803711
1552435200000,0.675170898
1552449600000,0.421508789
1552464000000,0.42578125
1552478400000,0.471923828
1552492800000,0.358886719
1552507200000,0.464355469
1552521600000,0.398193359
1552536000000,0.202026367
1552550400000,0.266723633
1552564800000,0.303955078
1552579200000,0.336303711
1552593600000,0.442016602
1552608000000,0.443603516
1552622400000,0.603881836
1552636800000,1.07897949
1552651200000,1.50256348
1552665600000,1.36962891
1552680000000,1.83337402
1552694400000,4.52893066
1552708800000,4.56604004
1552723200000,2.54406738
1552737600000,2.26318359
1552752000000,2.10180664
1552766400000,2.39501953
1552780800000,2.11987305
1552795200000,1.64282227
1552809600000,1.69995117
1552824000000,1.58361816
1552838400000,1.49865723
1552852800000,1.75268555
1552867200000,1.77514648
1552881600000,1.74707031
1552896000000,1.75390625
1552910400000,1.70495605
1552924800000,1.64770508
1552939200000,1.56286621
1552953600000,1.5690918
1552968000000,1.4609375
1552982400000,2.16748047
1552996800000,3.10681152
1553011200000,2.37792969
1553025600000,2.31689453
1553040000000,2.28320312
1553054400000,1.57019043
1553068800000,1.74841309
1553083200000,2.16516113
1553097600000,2.7142334
1553112000000,2.5625
1553126400000,2.40197754
1553140800000,3.02307129
1553155200000,4.6105957
1553169600000,3.29052734
1553184000000,1.04492188
1553198400000,1.09790039
1553212800000,0.922729492
1553227200000,1.08007812
1553241600000,1.42956543
1553256000000,1.47912598
1553270400000,1.55224609
1553284800000,1.56848145
1553299200000,1.39709473
1553313600000,0.981079102
1553328000000,0.835693359
1553342400000,0.826782227
1553356800000,0.787963867
1553371200000,0.826171875
1553385600000,0.590820312
1553400000000,0.533691406
1553414400000,0.545776367
1553428800000,0.687255859
1553443200000,0.562255859
1553457600000,0.218139648
1553472000000,0.317626953
1553486400000,0.387573242
1553500800000,0.299194336
1553515200000,-0.411987305
1553529600000,-0.73425293
1553544000000,-0.395141602
1553558400000,-0.428955078
1553572800000,-0.446289062
1553587200000,-0.531738281
1553601600000,-0.428344727
1553616000000,-0.201416016
1553630400000,0.364257812
1553644800000,0.66394043
1553659200000,1.07653809
1553673600000,1.41784668
1553688000000,1.01379395
1553702400000,1.07531738
1553716800000,1.09033203
1553731200000,1.11206055
1553745600000,1.17126465
1553760000000,0.969848633
1553774400000,0.792724609
1553788800000,0.780761719
1553803200000,1.17260742
1553817600000,1.80041504
1553832000000,5.72497559
1553846400000,5.64819336
1553860800000,1.95800781
1553875200000,2.00463867
1553889600000,2.13574219
1553904000000,2.17895508
1553918400000,1.68432617
1553932800000,1.46105957
1553947200000,1.62744141
1553961600000,1.69897461
1553976000000,1.83886719
1553990400000,1.60058594
1554004800000,1.55651855
1554019200000,1.76257324
1554033600000,1.71887207
1554048000000,1.6986084
1554062400000,2.91174316
1554076800000,4.28198242
1554091200000,4.00866699
1554105600000,3.77294922
1554120000000,3.17077637
1554134400000,2.20422363
1554148800000,3.94458008
1554163200000,146.991699
1554177600000,162.907104
1554192000000,43.6816406
1554206400000,28.0549316
1554220800000,22.0305176
1554235200000,51.6340332
1554249600000,39.119873
1554264000000,7.31518555
1554278400000,10.6298828
1554292800000,35.519043
1554307200000,30.4677734
1554321600000,5.26049805
1554336000000,1.55297852
1554350400000,6.22998047
1554364800000,6.90844727
1554379200000,5.19677734
1554393600000,5.86328125
1554408000000,3.09545898
1554422400000,1.70996094
1554436800000,1.53222656
1554451200000,2.77197266
1554465600000,2.91162109
1554480000000,1.7434082
1554494400000,1.98217773
1554508800000,1.29956055
1554523200000,1.01391602
1554537600000,3.65136719
1554552000000,8.94726562
1554566400000,11.2053223
1554580800000,6.27709961
1554595200000,3.16674805
1554609600000,3.85864258
1554624000000,2.92163086
1554638400000,3.56689453
1554652800000,7.88867188
1554667200000,10.0739746
1554681600000,8.36645508
1554696000000,8.19824219
1554710400000,7.08569336
1554724800000,4.63110352
1554739200000,4.37890625
1554753600000,5.99462891
1554768000000,8.93579102
1554782400000,14.0090332
1554796800000,14.3886719
1554811200000,6.51831055
1554825600000,3.58007812
1554840000000,6.81298828
1554854400000,6.77954102
1554868800000,3.37475586
1554883200000,3.64379883
1554897600000,34.0410156
1554912000000,50.5527344
1554926400000,27.5222168
1554940800000,10.1203613
1554955200000,10.8081055
1554969600000,11.4938965
1554984000000,5.32080078
1554998400000,4.55029297
1555012800000,3.27587891
1555027200000,3.5078125
1555041600000,5.46630859
1555056000000,6.0925293
1555070400000,6.35473633
1555084800000,5.54248047
1555099200000,4.27246094
1555113600000,4.07836914
1555128000000,3.61083984
1555142400000,3.84277344
1555156800000,4.20849609
1555171200000,3.44555664
1555185600000,2.28613281
1555200000000,1.70043945
1555214400000,1.64892578
1555228800000,1.8347168
1555243200000,2.26367188
1555257600000,4.14306641
1555272000000,5.09155273
1555286400000,4.61328125
1555300800000,4.09692383
1555315200000,3.54394531
1555329600000,1.86816406
1555344000000,-0.704833984
1555358400000,-0.877929688
1555372800000,0.275634766
1555387200000,0.676269531
1555401600000,0.711181641
1555416000000,4.42358398
1555430400000,6.7421875
1555444800000,6.88964844
1555459200000,6.20214844
1555473600000,4.70117188
1555488000000,5.27416992
1555502400000,4.4543457
1555516800000,4.12915039
1555531200000,4.67041016
1555545600000,5.07885742
1555560000000,4.38256836
1555574400000,3.80297852
1555588800000,4.92211914
1555603200000,5.18066406
1555617600000,4.1003418
1555632000000,2.96020508
1555646400000,2.58374023
1555660800000,3.33398438
1555675200000,6.87646484
1555689600000,7.00537109
1555704000000,4.3215332
1555718400000,4.26708984
1555732800000,4.40527344
1555747200000,4.34960938
1555761600000,3.85961914
1555776000000,4.01416016
1555790400000,3.99389648
1555804800000,3.70507812
1555819200000,3.77856445
1555833600000,3.05078125
1555848000000,2.0078125
1555862400000,2.11108398
1555876800000,2.13354492
1555891200000,1.95361328
1555905600000,2.45336914
1555920000000,3.22875977
1555934400000,4.32299805
1555948800000,4.76953125
1555963200000,4.40307617
1555977600000,11.5202637
1555992000000,13.1923828
1556006400000,8.05639648
1556020800000,9.73120117
1556035200000,9.55004883
1556049600000,7.13256836
1556064000000,7.76123047
1556078400000,7.25488281
1556092800000,4.57055664
1556107200000,3.88696289
1556121600000,3.31176758
1556136000000,2.79833984
1556150400000,2.81762695
1556164800000,2.54858398
1556179200000,2.59033203
1556193600000,3.1640625
1556208000000,-6.06054688
1556222400000,-9.89013672
1556236800000,-3.28857422
1556251200000,-2.13183594
1556265600000,-1.86621094
1556280000000,-2.62109375
1556294400000,-2.67382812
1556308800000,-1.63623047
1556323200000,-1.46411133
1556337600000,-1.35205078
1556352000000,-1.34741211
1556366400000,-1.30664062
1556380800000,-1.21606445
1556395200000,-1.44311523
1556409600000,-1.44995117
1556424000000,-1.17382812
1556438400000,-1.5234375
1556452800000,-2.42407227
1556467200000,-2.73925781
1556481600000,-2.20849609
1556496000000,-1.66967773
1556510400000,-1.79125977
1556524800000,-2.66064453
1556539200000,-3.0637207
1556553600000,-2.74780273
1556568000000,-2.51782227
1556582400000,-2.07275391
1556596800000,-1.72680664
1556611200000,-0.786376953
1556625600000,-0.0363769531
1556640000000,0.129638672
1556654400000,1.08447266
1556668800000,1.57006836
1556683200000,1.26782227
1556697600000,1.04125977
1556712000000,1.32788086
1556726400000,1.54150391
1556740800000,1.37158203
1556755200000,1.61303711
1556769600000,2.2097168
1556784000000,3.12963867
1556798400000,3.61376953
1556812800000,3.49707031
1556827200000,3.80078125
1556841600000,6.55981445
1556856000000,17.088623
1556870400000,18.6005859
1556884800000,10.5319824
1556899200000,8.87084961
1556913600000,13.2612305
1556928000000,14.3820801
1556942400000,9.33764648
1556956800000,7.45678711
1556971200000,5.4284668
1556985600000,10.8508301
1557000000000,13.078125
1557014400000,7.59082031
1557028800000,6.46508789
1557043200000,6.52929688
1557057600000,6.37451172
1557072000000,6.26489258
1557086400000,7.18115234
1557100800000,5.19165039
1557115200000,2.91601562
1557129600000,2.98681641
1557144000000,5.25170898
1557158400000,7.45776367
1557172800000,12.1447754
1557187200000,14.6318359
1557201600000,9.29394531
1557216000000,8.23657227
1557230400000,8.95605469
1557244800000,7.40356445
1557259200000,7.24536133
1557273600000,6.49804688
1557288000000,5.68603516
1557302400000,6.12548828
1557316800000,7.27368164
1557331200000,9.97802734
1557345600000,14.0244141
1557360000000,12.4689941
1557374400000,8.93554688
1557388800000,8.6027832
1557403200000,8.23413086
1557417600000,10.081543
1557432000000,16.0058594
1557446400000,18.9716797
1557460800000,14.8461914
1557475200000,11.1977539
1557489600000,13.6567383
1557504000000,15.9445801
1557518400000,18.3310547
1557532800000,48.3088379
1557547200000,51.9162598
1557561600000,28.3679199
1557576000000,33.0559082
1557590400000,50.8779297
1557604800000,58.7810059
1557619200000,55.0778809
1557633600000,89.2856445
1557648000000,82.5944824
1557662400000,32.6264648
1557676800000,19.4311523
1557691200000,14.5568848
1557705600000,12.1269531
1557720000000,14.239502
1557734400000,34.6379395
1557748800000,46.5527344
1557763200000,48.3776855
1557777600000,56.2001953
1557792000000,51.909668
1557806400000,55.9919434
1557820800000,57.1972656
1557835200000,47.6408691
1557849600000,39.151123
1557864000000,33.3701172
1557878400000,29.9199219
1557892800000,26.1992188
1557907200000,27.253418
1557921600000,29.8820801
1557936000000,28.5344238
1557950400000,26.7324219
1557964800000,31.0876465
1557979200000,31.0600586
1557993600000,26.0979004
1558008000000,22.5429688
1558022400000,21.520752
1558036800000,13.744873
1558051200000,4.61621094
1558065600000,2.41210938
1558080000000,-0.203857422
1558094400000,-0.933349609
1558108800000,1.28466797
1558123200000,3.890625
1558137600000,4.7644043
1558152000000,3.74121094
1558166400000,2.68823242
1558180800000,2.40209961
1558195200000,1.97509766
1558209600000,8.84741211
1558224000000,16.0534668
1558238400000,17.3820801
1558252800000,18.8547363
1558267200000,16.8410645
1558281600000,17.9399414
1558296000000,20.5517578
1558310400000,18.4707031
1558324800000,14.9519043
1558339200000,12.9924316
1558353600000,10.5090332
1558368000000,12.1533203
1558382400000,12.2287598
1558396800000,8.0300293
1558411200000,8.76879883
1558425600000,10.7724609
1558440000000,11.4870605
1558454400000,10.9304199
1558468800000,8.71459961
1558483200000,7.31958008
1558497600000,10.2128906
1558512000000,12.2531738
1558526400000,10.7727051
1558540800000,10.2111816
1558555200000,7.12646484
1558569600000,2.87988281
1558584000000,2.4296875
1558598400000,2.83691406
1558612800000,3.7421875
1558627200000,5.10400391
1558641600000,5.24633789
1558656000000,3.96044922
1558670400000,5.42700195
1558684800000,8.37841797
1558699200000,9.13037109
