ts_ms,close_research_slow_delta
1607544000000,-74.5332031
1607558400000,-201.197266
1607572800000,-261.09375
1607587200000,-381.498047
1607601600000,-388.355469
1607616000000,-113.265625
1607630400000,-254.945312
1607644800000,-449.189453
1607659200000,-589.75
1607673600000,-685.001953
1607688000000,-185.253906
1607702400000,-307.705078
1607716800000,-237.703125
1607731200000,17.1542969
1607745600000,122.953125
1607760000000,233.833984
1607774400000,118.207031
1607788800000,480.730469
1607803200000,455.441406
1607817600000,419.267578
1607832000000,824.898438
1607846400000,821.191406
1607860800000,646.197266
1607875200000,580.382812
1607889600000,527.373047
1607904000000,580.904297
1607918400000,445.177734
1607932800000,378.208984
1607947200000,440.941406
1607961600000,393.869141
1607976000000,462.511719
1607990400000,619.851562
1608004800000,251.410156
1608019200000,352.234375
1608033600000,419.242188
1608048000000,521.529297
1608062400000,376.164062
1608076800000,289.220703
1608091200000,344.896484
1608105600000,592.566406
1608120000000,1156.78711
1608134400000,1120.54492
1608148800000,1471.44727
1608163200000,1589.86133
1608177600000,2081.81641
1608192000000,1662.45898
1608206400000,1926.97656
1608220800000,1160.49023
1608235200000,935.207031
1608249600000,885.712891
1608264000000,1118.48242
1608278400000,855.041016
1608292800000,489.798828
1608307200000,673.640625
1608321600000,991.611328
1608336000000,973.767578
1608350400000,676.693359
1608364800000,694.048828
1608379200000,1236.82227
1608393600000,1272.91797
1608408000000,1222.63477
1608422400000,679.683594
1608436800000,912.640625
1608451200000,813.041016
1608465600000,1081.12891
1608480000000,1090.75
1608494400000,476.533203
1608508800000,920.068359
1608523200000,889.695312
1608537600000,-438.037109
1608552000000,72.0429688
1608566400000,-206.480469
1608580800000,-300.191406
1608595200000,-170.792969
1608609600000,-336.455078
1608624000000,155.019531
1608638400000,343.082031
1608652800000,377.84375
1608667200000,751.646484
1608681600000,577.634766
1608696000000,439.630859
1608710400000,-57.6503906
1608724800000,281.240234
1608739200000,356.345703
1608753600000,41.953125
1608768000000,-303.232422
1608782400000,-1.41601562
1608796800000,48.0878906
1608811200000,76.2617188
1608825600000,127.207031
1608840000000,529.404297
1608854400000,267.890625
1608868800000,436.630859
1608883200000,1216.92969
1608897600000,535.226562
1608912000000,909.847656
1608926400000,1089.2207
1608940800000,1203.84375
1608955200000,1012.76367
1608969600000,1015.40039
1608984000000,1620.96289
1608998400000,1725.2793
1609012800000,1965.86328
1609027200000,1811.0332
1609041600000,2586.63477
1609056000000,2092.41016
1609070400000,1594.74023
1609084800000,1213.13477
1609099200000,302.230469
1609113600000,1257.66016
1609128000000,938.416016
1609142400000,800.708984
1609156800000,783.259766
1609171200000,810.722656
1609185600000,780.865234
1609200000000,181.75
1609214400000,162.097656
1609228800000,592.050781
1609243200000,300.394531
1609257600000,616.892578
1609272000000,1000.03711
1609286400000,1577.08008
1609300800000,1723.05078
1609315200000,994.615234
1609329600000,1243.85938
1609344000000,1736.69922
1609358400000,1686.60156
1609372800000,1653.43164
1609387200000,1734.1582
1609401600000,1362.71875
1609416000000,1114.2793
1609430400000,1171.02344
1609444800000,1163.91602
1609459200000,1448.4707
1609473600000,1209.72266
1609488000000,1387.74023
1609502400000,1155.88086
1609516800000,890.121094
1609531200000,1161.0918
1609545600000,1137.05469
1609560000000,1470.64258
1609574400000,1356.87695
1609588800000,2749.12891
1609603200000,3371.12891
1609617600000,1974.90625
1609632000000,2294.39844
1609646400000,3689.43164
1609660800000,3183.45703
1609675200000,2041.49023
1609689600000,1093.70703
1609704000000,1277.95117
1609718400000,1710.74219
1609732800000,276.537109
1609747200000,-838.876953
1609761600000,138.255859
1609776000000,143.185547
1609790400000,478.316406
1609804800000,-365.455078
1609819200000,-664.029297
1609833600000,323.210938
1609848000000,622.302734
1609862400000,2124.82422
1609876800000,2231.11914
1609891200000,2263.47656
1609905600000,2568.08008
1609920000000,2616.01758
1609934400000,2098.4707
1609948800000,2197.60938
1609963200000,3642.57422
1609977600000,4053.3125
1609992000000,3217.55469
1610006400000,4038.17188
1610020800000,4717.38281
1610035200000,3678.89062
1610049600000,3677.11719
1610064000000,2314.17188
1610078400000,2729.89062
1610092800000,4816.71094
1610107200000,3843.58203
1610121600000,3090.71875
1610136000000,2994.58203
1610150400000,2419.42578
1610164800000,1745.55469
1610179200000,2640.41797
1610193600000,2487.84375
1610208000000,2537.52344
1610222400000,1951.01953
1610236800000,2091.625
1610251200000,2601.46875
1610265600000,526.214844
1610280000000,1019.02734
1610294400000,-1182.46094
1610308800000,-184.4375
1610323200000,-2613.90234
1610337600000,-3062.26172
1610352000000,-3119.83984
1610366400000,-5047.85156
1610380800000,-3721.51562
1610395200000,-542.167969
1610409600000,-796.59375
1610424000000,645.234375
1610438400000,-382.90625
1610452800000,-1829.97656
1610467200000,-893.558594
1610481600000,-1463.25781
1610496000000,-1576.16797
1610510400000,-290.453125
1610524800000,-878.503906
1610539200000,-567.84375
1610553600000,759.828125
1610568000000,1986.88672
1610582400000,1573.11328
1610596800000,2629.82031
1610611200000,2662.3125
1610625600000,3438.52734
1610640000000,3647.98047
1610654400000,2665.44922
1610668800000,2157.60938
1610683200000,1767.94141
1610697600000,1402.58984
1610712000000,-1179.48047
1610726400000,-1343.65234
1610740800000,290.3125
1610755200000,61.28125
1610769600000,169.378906
1610784000000,1230.75391
1610798400000,980.765625
1610812800000,-189.019531
1610827200000,-614.8125
1610841600000,-291.339844
1610856000000,-1690.16797
1610870400000,-1052.76562
1610884800000,-523.183594
1610899200000,-606.375
1610913600000,-370.941406
1610928000000,-1115.10547
1610942400000,-76.0898438
1610956800000,286.171875
1610971200000,224.832031
1610985600000,-240.558594
1611000000000,428.960938
1611014400000,322.535156
1611028800000,968.929688
1611043200000,1051.625
1611057600000,993.675781
1611072000000,-128.671875
1611086400000,-591.261719
1611100800000,-1351.14062
1611115200000,-650.363281
1611129600000,-1721.10938
1611144000000,-1794.49609
1611158400000,-641.84375
1611172800000,-304.714844
1611187200000,-1178.25391
1611201600000,-1095.58594
1611216000000,-3175.92578
1611230400000,-3404.6875
1611244800000,-2086.07031
1611259200000,-3334.80078
1611273600000,-2708.39453
1611288000000,-2664.50781
1611302400000,-1616.5625
1611316800000,-796.320312
1611331200000,351.421875
1611345600000,-272.164062
1611360000000,-837.933594
1611374400000,-255.476562
1611388800000,-1478.24219
1611403200000,-1196.77344
1611417600000,-698.640625
1611432000000,-933.609375
1611446400000,-485.90625
1611460800000,-141.480469
1611475200000,-77.4335938
1611489600000,-946.675781
1611504000000,-1520.51562
1611518400000,-498.992188
1611532800000,793.835938
1611547200000,554.242188
1611561600000,345.84375
1611576000000,1518.94531
1611590400000,348.765625
1611604800000,-770.714844
1611619200000,-1420.50391
1611633600000,-1221.39844
1611648000000,-974.191406
1611662400000,-929.501953
1611676800000,-409.328125
1611691200000,-119.75
1611705600000,-760.876953
1611720000000,-766.011719
1611734400000,-1788.73242
1611748800000,-1715.4082
1611763200000,-1124.58789
1611777600000,-1381.58594
1611792000000,-235.138672
1611806400000,-478.085938
1611820800000,-214.869141
1611835200000,264.505859
1611849600000,883.332031
1611864000000,1557.47461
1611878400000,1737.73438
1611892800000,193.751953
1611907200000,3694.0625
1611921600000,3210.69531
1611936000000,101.449219
1611950400000,17.2226562
1611964800000,-916.582031
1611979200000,-88.0429688
1611993600000,-446.921875
1612008000000,128.941406
1612022400000,192.085938
1612036800000,173.253906
1612051200000,-179.746094
1612065600000,-504.332031
1612080000000,-507.003906
1612094400000,-1154.12109
1612108800000,-1129.23438
1612123200000,-808.519531
1612137600000,-269.128906
1612152000000,-42.0351562
1612166400000,311.71875
1612180800000,-730.835938
1612195200000,-35.2109375
1612209600000,-362.855469
1612224000000,-301.460938
1612238400000,388.042969
1612252800000,780.628906
1612267200000,656.507812
1612281600000,1638.82812
1612296000000,1269.05859
1612310400000,2109.96484
1612324800000,1850.32031
1612339200000,1402.28906
1612353600000,2147.89844
1612368000000,1897.32031
1612382400000,2540.66016
1612396800000,2153.42578
1612411200000,2362.75
1612425600000,1481.60156
1612440000000,607.472656
1612454400000,1445.26562
1612468800000,836.289062
1612483200000,1185.69922
1612497600000,1465.83984
1612512000000,1408.88672
1612526400000,1477.43359
1612540800000,995.226562
1612555200000,1667.94922
1612569600000,2348.24609
1612584000000,2206.32812
1612598400000,2745.29688
1612612800000,3087.98438
1612627200000,2234.40625
1612641600000,1093.46484
1612656000000,607.199219
1612670400000,749.316406
1612684800000,787.738281
1612699200000,-385.117188
1612713600000,-231.421875
1612728000000,482.921875
1612742400000,-289.792969
1612756800000,879.957031
1612771200000,1045.91797
1612785600000,3755.84375
1612800000000,2477.12109
1612814400000,5177.97266
1612828800000,4917.86719
1612843200000,5435.97656
1612857600000,4007.98828
1612872000000,4006.05859
1612886400000,4049.32422
1612900800000,3181.63672
1612915200000,2897.55859
1612929600000,3125.25781
1612944000000,2943.875
1612958400000,408.78125
1612972800000,1304.70312
1612987200000,839.003906
1613001600000,1486.98828
1613016000000,602.558594
1613030400000,1939.25391
1613044800000,3464.625
1613059200000,3030.05078
1613073600000,2902.76953
1613088000000,2259.4375
1613102400000,1856.33203
1613116800000,2056.10156
1613131200000,1248.79297
1613145600000,1447.44531
1613160000000,1418.88281
1613174400000,1918.18359
1613188800000,928.011719
1613203200000,407.972656
1613217600000,877.453125
1613232000000,679.933594
1613246400000,930.03125
1613260800000,1070.52344
1613275200000,2342.21484
1613289600000,2457.63281
1613304000000,1639.625
1613318400000,1730.38672
1613332800000,1505.65234
1613347200000,-65.5195312
1613361600000,25.328125
1613376000000,675.179688
1613390400000,735.164062
1613404800000,1464.41797
1613419200000,571.675781
1613433600000,2079.48438
1613448000000,1443.21094
1613462400000,1179.04688
1613476800000,879.328125
1613491200000,483.644531
1613505600000,1050.37891
1613520000000,1404.40234
1613534400000,2585.62109
1613548800000,2499.78906
1613563200000,2079.86328
1613577600000,2911.48828
1613592000000,2686.46484
1613606400000,2536.41797
1613620800000,2208.15234
1613635200000,1523.42188
1613649600000,1472.78906
1613664000000,1599.31641
1613678400000,1335.39453
1613692800000,884.945312
1613707200000,1315.38281
1613721600000,2217.92969
1613736000000,3028.82812
1613750400000,3417.37109
1613764800000,3906.46094
1613779200000,3527.71094
1613793600000,2907.76953
1613808000000,3874.79688
1613822400000,3164.74219
1613836800000,3742.10156
1613851200000,2300.57422
1613865600000,2796.60156
1613880000000,2217.08594
1613894400000,3304.48828
1613908800000,3085.19922
1613923200000,3553.34375
1613937600000,2555.35156
1613952000000,898.96875
1613966400000,1447.29688
1613980800000,-528.996094
1613995200000,-738.703125
1614009600000,-357.710938
1614024000000,111.0625
1614038400000,-1847.02734
1614052800000,-3725.02344
1614067200000,-5945.86719
1614081600000,-3119.08594
1614096000000,-5925.04297
1614110400000,-2346.33594
1614124800000,-295.074219
1614139200000,-1039.47656
1614153600000,-716.21875
1614168000000,-1138.0625
1614182400000,-1953.06641
1614196800000,-1161.86328
1614211200000,-574.328125
1614225600000,-337.128906
1614240000000,-398.871094
1614254400000,68.828125
1614268800000,-1268.5625
1614283200000,-3396.07812
1614297600000,-2814.75
1614312000000,-4825.74219
1614326400000,-3187.74219
1614340800000,-1784.64453
1614355200000,-2373.41797
1614369600000,-2797.91406
1614384000000,-1639.55469
1614398400000,-1833.83594
1614412800000,-1604.48438
1614427200000,-2286.14453
1614441600000,-1327.08984
1614456000000,-2431.43359
1614470400000,-3707.76172
1614484800000,-3569.14453
1614499200000,-2545.13672
1614513600000,-4142.71094
1614528000000,-2875.82422
1614542400000,-1972.62109
1614556800000,-769.296875
1614571200000,-757.53125
1614585600000,720.023438
1614600000000,1996.94531
1614614400000,968.863281
1614628800000,2191.875
1614643200000,1392.15625
1614657600000,684.273438
1614672000000,1140.36719
1614686400000,890.417969
1614700800000,-368.941406
1614715200000,655.457031
1614729600000,861.242188
1614744000000,1833.41797
1614758400000,3459.52344
1614772800000,2100.23438
1614787200000,1964.42188
1614801600000,1295.25391
1614816000000,381.613281
1614830400000,496.46875
1614844800000,115.726562
1614859200000,201.878906
1614873600000,-1215.62109
1614888000000,-768.988281
1614902400000,-1683.05078
1614916800000,-1503.78125
1614931200000,-1308.78516
1614945600000,-808.292969
1614960000000,663.578125
1614974400000,65.140625
1614988800000,-69.9414062
1615003200000,135.695312
1615017600000,-526.894531
1615032000000,-1384.85547
1615046400000,-170.675781
1615060800000,334.332031
1615075200000,935.316406
1615089600000,1437.10156
1615104000000,1898.54688
1615118400000,1621.82031
1615132800000,1327.94922
1615147200000,1766.72266
1615161600000,1255.00781
1615176000000,326.785156
1615190400000,1063.22266
1615204800000,1526.22656
1615219200000,1695.51172
1615233600000,2578.14453
1615248000000,3591.63281
1615262400000,2885.22266
1615276800000,3436.49219
1615291200000,2946.1875
1615305600000,2795.59766
1615320000000,3324.03906
1615334400000,1507.93359
1615348800000,2150.10156
1615363200000,2561
1615377600000,3607.84766
1615392000000,3377.08203
1615406400000,2049.14453
1615420800000,1998.48438
1615435200000,845.179688
1615449600000,2103.80469
1615464000000,1754.14844
1615478400000,2085.47266
1615492800000,2659.51953
1615507200000,1839.00781
1615521600000,1240.52344
1615536000000,1023.78125
1615550400000,1435.51953
1615564800000,1215.20703
1615579200000,1387.92969
1615593600000,827.582031
1615608000000,1475.74609
1615622400000,3532.15625
1615636800000,2889.76562
1615651200000,3866.21484
1615665600000,3664.16406
1615680000000,3697.11719
1615694400000,2569.875
1615708800000,2385.16797
1615723200000,1497.92969
1615737600000,1693.39453
1615752000000,618.957031
1615766400000,2055.77734
1615780800000,-623.21875
1615795200000,-2073.75781
1615809600000,-1886.63281
1615824000000,-1225.19141
1615838400000,-2100.49219
1615852800000,-3141.70312
1615867200000,-2046.33203
1615881600000,-1716.3125
1615896000000,-1261.76953
1615910400000,-1280.44141
1615924800000,-1.03125
1615939200000,-1453.59766
1615953600000,-1121.42578
1615968000000,-1977.5625
1615982400000,-1636.09375
1615996800000,1245.43359
1616011200000,2144.20703
1616025600000,1788.61719
1616040000000,1392.21875
1616054400000,1136.11328
1616068800000,2388.0625
1616083200000,-121.828125
1616097600000,221.03125
1616112000000,378.320312
1616126400000,361.074219
1616140800000,1358.60938
1616155200000,1452.02344
1616169600000,1234.89062
1616184000000,306.796875
1616198400000,699.074219
1616212800000,707.765625
1616227200000,1485.59375
1616241600000,1305.26953
1616256000000,1298.66797
1616270400000,32.203125
1616284800000,-230.386719
1616299200000,-974.214844
1616313600000,-1617.48828
1616328000000,-580.484375
1616342400000,-214.011719
1616356800000,-351.476562
1616371200000,-101.226562
1616385600000,-69.0039062
1616400000000,47.2382812
1616414400000,-617.328125
1616428800000,-2019.39453
1616443200000,-3087.01172
1616457600000,-2291.67188
1616472000000,-2544.56641
1616486400000,-2366.23828
1616500800000,-1214.32031
1616515200000,-1325.88672
1616529600000,-1850.1875
1616544000000,-1743.85547
1616558400000,-530.046875
1616572800000,556.890625
1616587200000,224.558594
1616601600000,-1231.11328
1616616000000,-3241.76953
1616630400000,-3058.71094
1616644800000,-2821.96094
1616659200000,-2750.75391
1616673600000,-3433.62109
1616688000000,-2003.94141
1616702400000,-2695.26562
1616716800000,-1521.60156
1616731200000,-306.265625
1616745600000,-1092.41016
1616760000000,-507.90625
1616774400000,-6.55859375
1616788800000,1243.56641
1616803200000,884.535156
1616817600000,1014.28125
1616832000000,466.417969
1616846400000,951.421875
1616860800000,1679.74219
1616875200000,1531.57812
1616889600000,1673.65625
1616904000000,1699.20703
1616918400000,1271.14062
1616932800000,1727.01562
1616947200000,505.902344
1616961600000,1007.08594
1616976000000,570.285156
1616990400000,1093.51562
1617004800000,2630.14844
1617019200000,2252.24609
1617033600000,2076.13672
1617048000000,1876.47656
1617062400000,1404.07422
1617076800000,2210.10156
1617091200000,3077.10938
1617105600000,2073.07812
1617120000000,2487.05859
1617134400000,1929.35156
1617148800000,1780.19531
1617163200000,1067.15625
1617177600000,888.429688
1617192000000,1984.76953
1617206400000,1101.47266
1617220800000,1162.28906
1617235200000,1480.53906
1617249600000,1020.38281
1617264000000,719.859375
1617278400000,1068.40234
1617292800000,992.929688
1617307200000,741.089844
1617321600000,1745.14844
1617336000000,1148.83594
1617350400000,1287.22266
1617364800000,1014.16797
1617379200000,435.214844
1617393600000,527.3125
1617408000000,804.335938
1617422400000,832.324219
1617436800000,744.738281
1617451200000,107.707031
1617465600000,-8.203125
1617480000000,-1461.40625
1617494400000,-795.175781
1617508800000,-672.292969
1617523200000,-1004.86719
1617537600000,-334.398438
1617552000000,-242.066406
1617566400000,-32.4726562
1617580800000,-694.59375
1617595200000,-900.996094
1617609600000,-347.945312
1617624000000,833.371094
1617638400000,837.199219
1617652800000,966.773438
1617667200000,312.753906
1617681600000,144.679688
1617696000000,183.164062
1617710400000,-516.167969
1617724800000,-63.8945312
1617739200000,-362.109375
1617753600000,-287.222656
1617768000000,-374.265625
1617782400000,-1691.41797
1617796800000,-1393.90625
1617811200000,-1575.39062
1617825600000,-1726.17969
1617840000000,-1052.82422
1617854400000,-507.507812
1617868800000,-1004.26562
1617883200000,276.160156
1617897600000,243.476562
1617912000000,585.140625
1617926400000,447.4375
1617940800000,484.105469
1617955200000,841.617188
1617969600000,502.097656
1617984000000,627.355469
1617998400000,339.296875
1618012800000,1369.9375
1618027200000,2104.99609
1618041600000,1981.71875
1618056000000,1522.36328
1618070400000,646.949219
1618084800000,813.730469
1618099200000,1317.85156
1618113600000,667.886719
1618128000000,650.167969
1618142400000,542.886719
1618156800000,519.886719
1618171200000,784.773438
1618185600000,1084.11328
1618200000000,1382.27344
1618214400000,791.558594
1618228800000,471.644531
1618243200000,489.621094
1618257600000,277.472656
1618272000000,903.851562
1618286400000,1258.02734
1618300800000,2701.66406
1618315200000,2799.71094
1618329600000,2311.26953
1618344000000,2596.94531
1618358400000,2706.19531
1618372800000,2848.48828
1618387200000,2867.07422
1618401600000,1111.05078
1618416000000,118.320312
1618430400000,894.59375
1618444800000,973.660156
1618459200000,657.671875
1618473600000,187.355469
1618488000000,538.179688
1618502400000,1169.68359
1618516800000,924.9375
1618531200000,620.058594
1618545600000,-849.816406
1618560000000,-1279.51172
1618574400000,-473.539062
1618588800000,-280.453125
1618603200000,-652.011719
1618617600000,354.996094
1618632000000,86.8085938
1618646400000,-1071.53125
1618660800000,-1556.79297
1618675200000,-1030.73438
1618689600000,-1627.03516
1618704000000,-3669.89453
1618718400000,-2092.63672
1618732800000,-4616.41797
1618747200000,-2271.64062
1618761600000,-2001.39844
1618776000000,-1515.0625
1618790400000,-625.21875
1618804800000,-313.089844
1618819200000,-481.546875
1618833600000,-2845.8125
1618848000000,-1415.86328
1618862400000,-1632.11719
1618876800000,-2589.05859
1618891200000,-2510.61328
1618905600000,-511.566406
1618920000000,-1437.15234
1618934400000,-135.273438
1618948800000,-284.945312
1618963200000,-1465.00781
1618977600000,-1330.53516
1618992000000,-1953.55078
1619006400000,-335.359375
1619020800000,-991.546875
1619035200000,-2484.76172
1619049600000,-2478.18359
1619064000000,-1717.11719
1619078400000,-904.074219
1619092800000,-1074.64453
1619107200000,-2491.41797
1619121600000,-2923.78906
1619136000000,-3500.09766
1619150400000,-5105.69141
1619164800000,-2657.75
1619179200000,-2690.34375
1619193600000,-1554.62891
1619208000000,-1239.07812
1619222400000,-2070.36328
1619236800000,-2267.30078
1619251200000,-2917.53516
1619265600000,-1649.26172
1619280000000,-1128.73438
1619294400000,-1685.45312
1619308800000,-2044.69531
1619323200000,-2018.33594
1619337600000,-1989.78906
1619352000000,-1206.52344
1619366400000,-2005.30469
1619380800000,-1903.11328
1619395200000,1373.00391
1619409600000,1777.24609
1619424000000,2415.78516
1619438400000,2224.84766
1619452800000,2461.10547
1619467200000,2210.8125
1619481600000,1633.41016
1619496000000,2558.39453
1619510400000,2971.24219
1619524800000,2626.51562
1619539200000,2284.02734
1619553600000,2410.61328
1619568000000,2100.0625
1619582400000,1455.84375
1619596800000,1925.05078
1619611200000,1290.49609
1619625600000,2298.91406
1619640000000,1413.78125
1619654400000,806.773438
1619668800000,925.339844
1619683200000,784.675781
1619697600000,146.804688
1619712000000,-669.929688
1619726400000,20.765625
1619740800000,191.839844
1619755200000,796.109375
1619769600000,664.5625
1619784000000,3167.82422
1619798400000,2833.23828
1619812800000,3267.51562
1619827200000,3478.04297
1619841600000,2794.33984
1619856000000,2782.24609
1619870400000,2135.32812
1619884800000,2442.71875
1619899200000,2396.22266
1619913600000,944.828125
1619928000000,1044.23438
1619942400000,1400.48438
1619956800000,848.851562
1619971200000,1111.48828
1619985600000,748.652344
1620000000000,1964.61328
1620014400000,2647.97266
1620028800000,2340.82031
1620043200000,1157.10547
1620057600000,1004.00781
1620072000000,506.25
1620086400000,-1004.78906
1620100800000,-466.800781
1620115200000,-237.109375
1620129600000,-2326.71875
1620144000000,-1436.34375
1620158400000,-2633.67188
1620172800000,-948.589844
1620187200000,-852.34375
1620201600000,-566.699219
1620216000000,1793.85156
1620230400000,1289.04688
1620244800000,1528.72266
1620259200000,890.261719
1620273600000,836.140625
1620288000000,1882.27734
1620302400000,901.863281
1620316800000,-103.171875
1620331200000,63.1171875
1620345600000,-501.832031
1620360000000,-412.527344
1620374400000,181.394531
1620388800000,1219.15625
1620403200000,1160.44531
1620417600000,839.800781
1620432000000,1580.57812
1620446400000,1842.27344
1620460800000,1662.86719
1620475200000,525.003906
1620489600000,1923.50391
1620504000000,1628.19531
1620518400000,1215.87891
1620532800000,455.417969
1620547200000,430.792969
1620561600000,-77.6054688
1620576000000,-169.609375
1620590400000,729.769531
1620604800000,1836.79688
1620619200000,684.453125
1620633600000,368.175781
1620648000000,621.25
1620662400000,-1876.91406
1620676800000,-1376.625
1620691200000,-1914.00391
1620705600000,-1233.875
1620720000000,-1736.17578
1620734400000,-802.132812
1620748800000,-224.914062
1620763200000,-117.792969
1620777600000,903.132812
1620792000000,252.410156
1620806400000,-399.863281
1620820800000,-1316.32812
1620835200000,-2023.17969
1620849600000,-5748.19141
1620864000000,-2754.48438
1620878400000,-2219.41797
1620892800000,-3088.25391
1620907200000,-2988.94141
1620921600000,-3676.76562
1620936000000,-2415.52344
1620950400000,-2835.00781
1620964800000,-1864.51953
1620979200000,-1267.46484
1620993600000,-555.019531
1621008000000,-1634.5
1621022400000,-1809.45703
1621036800000,-1946.625
1621051200000,-2960.15234
1621065600000,-2319.99219
1621080000000,-2181.62109
1621094400000,-2716.78516
1621108800000,-3849.11719
1621123200000,-2036.06641
1621137600000,-1009.98047
1621152000000,-1313.59766
1621166400000,-2418.59375
1621180800000,-3965.34766
1621195200000,-2621.76172
1621209600000,-5689.54297
1621224000000,-2918.1875
1621238400000,-2170.28516
1621252800000,-4322.34766
1621267200000,-3134.74609
1621281600000,-3505.16797
1621296000000,-2117.92188
1621310400000,-1696.57422
1621324800000,-1443.13672
1621339200000,-3493.22656
1621353600000,-2949.94531
1621368000000,-3152.45703
1621382400000,-4850.51562
1621396800000,-4293.65625
1621411200000,-5051.06641
1621425600000,-1899.02734
1621440000000,362.816406
1621454400000,-2260.21484
1621468800000,-572.238281
1621483200000,1028.47266
1621497600000,1475.77344
1621512000000,2354.39844
1621526400000,994.269531
1621540800000,1405.10547
1621555200000,1456.64844
1621569600000,592.621094
1621584000000,1823.8125
1621598400000,-2405.00781
1621612800000,-2934.19531
1621627200000,-1478.31641
1621641600000,-1766.41797
1621656000000,-2291.87109
1621670400000,-419.523438
1621684800000,-387.953125
1621699200000,-1238.64453
1621713600000,-1056.50781
1621728000000,-1040.78906
1621742400000,-2477.48438
1621756800000,-2653.22266
1621771200000,-4175.4375
1621785600000,-3832.91016
1621800000000,-2089.49219
1621814400000,-1430.35547
1621828800000,-32.3710938
1621843200000,904.667969
1621857600000,779.828125
1621872000000,2682.34766
1621886400000,1810.61719
1621900800000,1252.30859
1621915200000,1835.83203
1621929600000,-609.96875
1621944000000,1081.86719
1621958400000,72.6953125
1621972800000,1092.84766
1621987200000,2213.66797
1622001600000,3028.32812
1622016000000,2264.17188
1622030400000,1045.4375
1622044800000,692.214844
1622059200000,1420.66797
1622073600000,-212.121094
1622088000000,442.96875
1622102400000,1808.42578
1622116800000,1636.02734
1622131200000,692.304688
1622145600000,366.902344
1622160000000,119.460938
1622174400000,-1091.51953
1622188800000,-2466.97656
1622203200000,-981.265625
1622217600000,-1823.37891
1622232000000,-1800.82812
1622246400000,-954.429688
1622260800000,-1159.64844
1622275200000,-1794.66406
1622289600000,-2534.30078
1622304000000,-2727.55859
1622318400000,-2067
1622332800000,-1754.32422
1622347200000,-477.460938
1622361600000,-103.035156
1622376000000,-895.515625
1622390400000,-298.617188
1622404800000,-719.980469
1622419200000,-1750.21094
1622433600000,-343.023438
1622448000000,592.449219
1622462400000,709.945312
1622476800000,532.929688
1622491200000,892.261719
1622505600000,292.90625
1622520000000,388.832031
1622534400000,145.65625
1622548800000,-233.121094
1622563200000,-490.707031
1622577600000,242.203125
1622592000000,44.9492188
1622606400000,757.136719
1622620800000,679.511719
1622635200000,1407.50781
1622649600000,1170.23047
1622664000000,814.601562
1622678400000,851.335938
1622692800000,1646.9375
1622707200000,1641.44922
1622721600000,1231.44141
1622736000000,1223.85938
1622750400000,1767.01172
1622764800000,408.386719
1622779200000,-855.644531
1622793600000,-840.503906
1622808000000,-323.167969
1622822400000,-464.429688
1622836800000,-415.460938
1622851200000,147.871094
1622865600000,322.203125
1622880000000,-1300.39453
1622894400000,-731.886719
1622908800000,-1239.39453
1622923200000,-1361.55469
1622937600000,-834.066406
1622952000000,-628.121094
1622966400000,-865.371094
1622980800000,-507.535156
1622995200000,-918.996094
1623009600000,-824.4375
1623024000000,-190.648438
1623038400000,-392.175781
1623052800000,-170.039062
1623067200000,-473.863281
1623081600000,-820.644531
1623096000000,-2573.68359
1623110400000,-2904.95312
1623124800000,-2423.73438
1623139200000,-2088.92188
1623153600000,-2978.10156
1623168000000,-1669.15625
1623182400000,-1053.25781
1623196800000,-1479.79297
1623211200000,-97.7695312
1623225600000,666.914062
1623240000000,1799.73047
1623254400000,1549.10156
1623268800000,2508.03906
1623283200000,1947.17188
1623297600000,1878.95703
1623312000000,2407.66797
1623326400000,1322.76172
1623340800000,1007.47656
1623355200000,955.355469
1623369600000,968.746094
1623384000000,1273.23047
1623398400000,1390.52344
1623412800000,766.039062
1623427200000,1138.13672
1623441600000,1145.65625
1623456000000,-603.359375
1623470400000,-865.222656
1623484800000,-460.648438
1623499200000,-631.972656
1623513600000,-266.589844
1623528000000,-448.433594
1623542400000,-1074.95312
1623556800000,-630.292969
1623571200000,16.4140625
1623585600000,165.421875
1623600000000,1619.62109
1623614400000,2683.22266
1623628800000,2380.30078
1623643200000,2797.46484
1623657600000,2282.06641
1623672000000,3302.00391
1623686400000,2119.11719
1623700800000,2762.375
1623715200000,2485.26953
1623729600000,2312.54297
1623744000000,1581.4375
1623758400000,1676.33203
1623772800000,1319.47656
1623787200000,1424.35938
1623801600000,1256.03516
1623816000000,1272.72266
1623830400000,169.371094
1623844800000,-119.460938
1623859200000,-265.589844
1623873600000,-552.800781
1623888000000,-49.6289062
1623902400000,341.480469
1623916800000,256.792969
1623931200000,102.769531
1623945600000,-1122.88672
1623960000000,-709.808594
1623974400000,-788.566406
1623988800000,-941.0625
1624003200000,-740.992188
1624017600000,-1960.86719
1624032000000,-2739.60547
1624046400000,-2130.30859
1624060800000,-2674.20703
1624075200000,-1808.875
1624089600000,-1569.78906
1624104000000,-1264.59766
1624118400000,-1379.34766
1624132800000,-1745.19922
1624147200000,-1615.96875
1624161600000,-1452.67969
1624176000000,-2847.42188
1624190400000,-2030.04688
1624204800000,-892.398438
1624219200000,-710.726562
1624233600000,-1573.41016
1624248000000,-2694.62109
1624262400000,-2584.93359
1624276800000,-2162.16016
1624291200000,-2111.71875
1624305600000,-2788.38281
1624320000000,-1253.14844
