ts_ms,research_source_1_ang_pct_span_10
1653710400000,-15.2574759
1653724800000,-13.9499283
1653739200000,-12.621232
1653753600000,-10.808876
1653768000000,-8.82872772
1653782400000,-6.89978886
1653796800000,-4.94114161
1653811200000,-3.18706274
1653825600000,-1.54425931
1653840000000,-1.53258288
1653854400000,-1.75105965
1653868800000,-2.17805672
1653883200000,-2.78656411
1653897600000,-3.30940032
1653912000000,-3.75031114
1653926400000,-4.25730467
1653940800000,-4.36654758
1653955200000,-4.24357939
1653969600000,-3.0873065
1653984000000,-2.28758574
1653998400000,-1.55085611
1654012800000,-1.0994786
1654027200000,-0.678197443
1654041600000,-0.52171278
1654056000000,-0.172525316
1654070400000,-0.27360034
1654084800000,-1.04425621
1654099200000,-1.77658761
1654113600000,-2.19503522
1654128000000,-2.4421227
1654142400000,-2.72298527
1654156800000,-3.09791589
1654171200000,-3.25849295
1654185600000,-3.64199758
1654200000000,-3.75485945
1654214400000,-3.47174072
1654228800000,-3.34860158
1654243200000,-3.64351797
1654257600000,-4.02455187
1654272000000,-4.32627487
1654286400000,-4.53514814
1654300800000,-4.81076956
1654315200000,-4.50598907
1654329600000,-4.5598588
1654344000000,-4.43781805
1654358400000,-4.38427496
1654372800000,-4.0155735
1654387200000,-3.53918648
1654401600000,-3.37220597
1654416000000,-3.15893555
1654430400000,-2.91726995
1654444800000,-3.16179729
1654459200000,-3.27380919
1654473600000,-3.43989563
1654488000000,-3.25130773
1654502400000,-3.16113067
1654516800000,-2.99738073
1654531200000,-2.69713569
1654545600000,-2.49999571
1654560000000,-2.45733166
1654574400000,-2.35344958
1654588800000,-2.23838425
1654603200000,-2.16692138
1654617600000,-2.04383779
1654632000000,-2.03630853
1654646400000,-2.23780704
1654660800000,-2.35090446
1654675200000,-2.47973704
1654689600000,-2.43516231
1654704000000,-2.3510716
1654718400000,-2.32563543
1654732800000,-2.38866162
1654747200000,-2.78057933
1654761600000,-2.79213572
1654776000000,-2.52529049
1654790400000,-2.42790914
1654804800000,-2.30340028
1654819200000,-2.04198861
1654833600000,-1.71656275
1654848000000,-1.38757265
1654862400000,-1.34218144
1654876800000,-1.43075025
1654891200000,-1.71352935
1654905600000,-1.84137285
1654920000000,-1.87067711
1654934400000,-2.1649704
1654948800000,-2.84794974
1654963200000,-3.52203679
1654977600000,-4.07787037
1654992000000,-4.4473877
1655006400000,-4.7131114
1655020800000,-4.98637438
1655035200000,-5.30414581
1655049600000,-5.81572866
1655064000000,-6.19903803
1655078400000,-6.43138647
1655092800000,-6.86470699
1655107200000,-7.41306162
1655121600000,-7.80264854
1655136000000,-8.12948895
1655150400000,-8.64988136
1655164800000,-9.24492645
1655179200000,-9.5814352
1655193600000,-9.94014263
1655208000000,-10.030529
1655222400000,-9.9594326
1655236800000,-9.81486225
1655251200000,-9.90755939
1655265600000,-10.1789827
1655280000000,-10.2297449
1655294400000,-10.3745317
1655308800000,-10.5143785
1655323200000,-10.254034
1655337600000,-10.2771959
1655352000000,-10.4981022
1655366400000,-10.8915234
1655380800000,-11.377408
1655395200000,-11.7517595
1655409600000,-12.2361116
1655424000000,-12.5940599
1655438400000,-12.7164965
1655452800000,-13.2480145
1655467200000,-13.8210812
1655481600000,-14.223794
1655496000000,-14.3638487
1655510400000,-14.3075771
1655524800000,-14.2628679
1655539200000,-14.167325
1655553600000,-14.1086464
1655568000000,-14.4198198
1655582400000,-14.4080744
1655596800000,-14.4242811
1655611200000,-14.4147034
1655625600000,-14.3184557
1655640000000,-14.2114563
1655654400000,-14.0755024
1655668800000,-13.7955408
1655683200000,-13.5497112
1655697600000,-13.1089869
1655712000000,-12.6902838
1655726400000,-12.1581688
1655740800000,-11.701395
1655755200000,-11.4590654
1655769600000,-11.1206713
1655784000000,-10.7459383
1655798400000,-10.531929
1655812800000,-10.2885332
1655827200000,-10.2028408
1655841600000,-10.2610807
1655856000000,-10.4126749
1655870400000,-10.5741644
1655884800000,-10.7173615
1655899200000,-10.8722544
1655913600000,-11.153903
1655928000000,-11.4704628
1655942400000,-11.8452358
1655956800000,-12.0775862
1655971200000,-12.2734995
1655985600000,-12.3831806
1656000000000,-12.0592918
1656014400000,-11.7121658
1656028800000,-10.8258009
1656043200000,-9.84854031
1656057600000,-9.17515945
1656072000000,-8.57883453
1656086400000,-7.8444767
1656100800000,-7.12531948
1656115200000,-6.27906132
1656129600000,-5.83337736
1656144000000,-5.43142366
1656158400000,-5.88138294
1656172800000,-6.20060444
1656187200000,-6.06974554
1656201600000,-5.88198185
1656216000000,-5.87117243
1656230400000,-5.79878283
1656244800000,-5.87991858
1656259200000,-6.02447081
1656273600000,-6.28448582
1656288000000,-6.11638021
1656302400000,-5.84437656
1656316800000,-5.56472492
1656331200000,-5.43596649
1656345600000,-5.43007708
1656360000000,-5.56368351
1656374400000,-5.5243535
1656388800000,-5.00472069
1656403200000,-4.48411942
1656417600000,-4.1454134
1656432000000,-3.6983645
1656446400000,-3.54904747
1656460800000,-3.26949906
1656475200000,-3.19861031
1656489600000,-3.02699661
1656504000000,-2.74433732
1656518400000,-2.51087761
1656532800000,-1.98771036
1656547200000,-1.34143949
1656561600000,-1.23071468
1656576000000,-1.19290733
1656590400000,-0.918038547
1656604800000,-0.137841865
1656619200000,0.578545511
1656633600000,1.09628904
1656648000000,1.00040913
1656662400000,0.701292992
1656676800000,0.222154051
1656691200000,0.170419201
1656705600000,0.524857342
1656720000000,0.534432948
1656734400000,0.306385607
1656748800000,-0.147404686
1656763200000,-0.922233641
1656777600000,-1.2322458
1656792000000,-1.27460694
1656806400000,-1.08737671
1656820800000,-1.19256055
1656835200000,-1.41987181
1656849600000,-1.45424199
1656864000000,-1.4580524
1656878400000,-1.51021671
1656892800000,-1.08069193
1656907200000,-0.79373759
1656921600000,-0.533157885
1656936000000,-0.498631001
1656950400000,-0.335667491
1656964800000,0.0882117674
1656979200000,0.496792525
1656993600000,0.895776689
1657008000000,1.58479035
1657022400000,1.90734792
1657036800000,2.44630241
1657051200000,2.76965642
1657065600000,2.8939271
1657080000000,2.87819743
1657094400000,2.5416584
1657108800000,2.08072543
1657123200000,1.85743761
1657137600000,1.71094143
1657152000000,1.59000814
1657166400000,1.25628138
1657180800000,1.03954542
1657195200000,1.09471774
1657209600000,1.36384523
1657224000000,1.62143648
1657238400000,2.21899724
1657252800000,2.45479226
1657267200000,2.42513013
1657281600000,2.62885284
1657296000000,2.94252253
1657310400000,3.12806892
1657324800000,3.27908087
1657339200000,3.37043738
1657353600000,3.40118098
1657368000000,3.27685237
1657382400000,3.29565334
1657396800000,3.40620828
1657411200000,3.32908225
1657425600000,3.18290138
1657440000000,2.88175535
1657454400000,2.30056858
1657468800000,1.11870432
1657483200000,-0.0833745375
1657497600000,-1.37678146
1657512000000,-2.45924139
1657526400000,-3.5162406
1657540800000,-4.51279449
1657555200000,-5.6454711
1657569600000,-6.79154968
1657584000000,-7.59777117
1657598400000,-7.67169857
1657612800000,-7.73242188
1657627200000,-7.88460684
1657641600000,-8.29680061
1657656000000,-8.65213013
1657670400000,-8.96644878
1657684800000,-8.97470474
1657699200000,-8.81999588
1657713600000,-8.71074581
1657728000000,-8.79118443
1657742400000,-8.61262989
1657756800000,-8.37831211
1657771200000,-7.9811244
1657785600000,-7.65383911
1657800000000,-7.14883661
1657814400000,-6.6226368
1657828800000,-6.03489876
1657843200000,-5.19990873
1657857600000,-4.34658003
1657872000000,-3.7554853
1657886400000,-3.11766934
1657900800000,-2.48093724
1657915200000,-1.69218469
1657929600000,-0.88523823
1657944000000,-0.418461055
1657958400000,0.0215139594
1657972800000,0.373703808
1657987200000,0.913705528
1658001600000,1.70227277
1658016000000,2.68585348
1658030400000,3.5507009
1658044800000,4.0006752
1658059200000,4.15344715
1658073600000,4.54553843
1658088000000,4.90796089
1658102400000,5.45087624
1658116800000,5.97281742
1658131200000,6.29493904
1658145600000,6.48901176
1658160000000,6.52671766
1658174400000,7.05103064
1658188800000,7.55442667
1658203200000,7.80585003
1658217600000,8.16553783
1658232000000,8.26714897
1658246400000,8.28825665
1658260800000,8.47656822
1658275200000,8.68576145
1658289600000,8.96384811
1658304000000,8.89149952
1658318400000,9.1069231
1658332800000,9.30172348
1658347200000,9.32688522
1658361600000,9.02820778
1658376000000,8.60509491
1658390400000,7.99782896
1658404800000,7.22890329
1658419200000,6.81358433
1658433600000,6.62015867
1658448000000,6.43737507
1658462400000,6.32850313
1658476800000,6.29382086
1658491200000,6.33243275
1658505600000,6.34877062
1658520000000,6.4867053
1658534400000,6.68999672
1658548800000,6.63604641
1658563200000,6.33722591
1658577600000,5.894907
1658592000000,5.4790802
1658606400000,5.14370155
1658620800000,4.98824501
1658635200000,4.86482286
1658649600000,4.59488297
1658664000000,4.3680172
1658678400000,3.80624962
1658692800000,3.43502808
1658707200000,3.12356424
1658721600000,2.71956396
1658736000000,2.25639677
1658750400000,1.84365225
1658764800000,1.34068727
1658779200000,0.777336717
1658793600000,0.209025681
1658808000000,-0.1830841
1658822400000,-0.550982296
1658836800000,-0.99818337
1658851200000,-1.17923951
1658865600000,-1.28449941
1658880000000,-1.5059303
1658894400000,-1.28799403
1658908800000,-1.01852119
1658923200000,-0.654508233
1658937600000,0.133190587
1658952000000,1.02143896
1658966400000,1.97855532
1658980800000,2.64831185
1658995200000,3.33388305
1659009600000,4.37647533
1659024000000,5.24479294
1659038400000,6.27765226
1659052800000,7.20440674
1659067200000,7.74591351
1659081600000,8.20439434
1659096000000,8.62647629
1659110400000,9.09649658
1659124800000,9.33199596
1659139200000,9.31885338
1659153600000,9.28167629
1659168000000,9.10804367
1659182400000,9.34850025
1659196800000,9.58034039
1659211200000,9.76133728
1659225600000,10.0567169
1659240000000,10.3158455
1659254400000,10.5937443
1659268800000,10.7069359
1659283200000,10.5235853
1659297600000,10.2754078
1659312000000,9.70738316
1659326400000,9.32743835
1659340800000,8.85410595
1659355200000,8.32223988
1659369600000,7.75161886
1659384000000,7.42208624
1659398400000,6.96820736
1659412800000,6.57962227
1659427200000,6.22452736
1659441600000,5.78786707
1659456000000,5.22262573
1659470400000,4.73468971
1659484800000,4.21350431
1659499200000,3.87304211
1659513600000,3.49376464
1659528000000,3.44153762
1659542400000,3.3230679
1659556800000,3.0542953
1659571200000,2.78737831
1659585600000,2.52259898
1659600000000,2.47582054
1659614400000,2.24841452
1659628800000,2.10335135
1659643200000,1.97570682
1659657600000,1.74804497
1659672000000,1.57372284
1659686400000,1.61728299
1659700800000,1.44532061
1659715200000,1.24380279
1659729600000,1.064744
1659744000000,1.01737702
1659758400000,0.770258427
1659772800000,0.558140814
1659787200000,0.481014818
1659801600000,0.620732784
1659816000000,0.755208731
1659830400000,1.12405872
1659844800000,1.5768944
1659859200000,1.63616192
1659873600000,1.73573279
1659888000000,1.95935702
1659902400000,2.0359416
1659916800000,1.90262759
1659931200000,1.86848867
1659945600000,2.06650925
1659960000000,2.11776328
1659974400000,2.17761302
1659988800000,2.39137745
1660003200000,2.72512102
1660017600000,2.93471789
1660032000000,3.02785683
1660046400000,3.03265262
1660060800000,2.89932513
1660075200000,2.53424597
1660089600000,2.11768198
1660104000000,1.67360353
