ts_ms,horizontal_range,hr_start,hr_end,hor_upper,hor_lower,uptrend,uptrend_start,uptrend_end,downtrend,downtrend_start,downtrend_end,hr_uptrend,hr_downtrend,hr_start_marker,hr_end_marker,uptrend_start_marker,uptrend_end_marker,downtrend_start_marker,downtrend_end_marker,hr_breakout_attempt,hr_pending_breakout,hr_breakout_confirmed,hr_false_breakout,hr_reclaim,hr_break_direction,hr_break_extreme,hr_reclaim_marker
1573776000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,8496,
1573790400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8496,
1573804800000,true,false,false,8962.94336,8554.42188,false,false,false,true,false,false,false,true,,,,,,,false,false,false,true,true,-1,8496,8620
1573819200000,false,false,false,,,true,true,false,true,false,true,false,false,,,8355,,,8355,true,true,false,false,false,-1,8355,
1573833600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573848000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573862400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573876800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573891200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573905600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573920000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573934400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573948800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573963200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573977600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1573992000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,8355,
1574006400000,true,false,true,8962.94336,8554.42188,true,false,false,false,false,false,true,false,,8563.5,,,,,false,false,false,true,true,-1,8355,8563.5
1574020800000,false,false,false,,,true,false,true,true,true,false,false,false,,,,8638,8638,,true,true,false,false,false,-1,8495.5,
1574035200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8416.5,
1574049600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8416,
1574064000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8416,
1574078400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8345,
1574092800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8022,
1574107200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8022,
1574121600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8022,
1574136000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,8022,
1574150400000,false,false,false,,,true,true,false,true,false,true,false,false,,,7991,,,7991,false,true,false,false,false,-1,7991,
1574164800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574179200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574193600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574208000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574222400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574236800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574251200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574265600000,false,false,false,,,true,false,true,true,true,false,false,false,,,,8229,8229,,false,true,false,false,false,-1,7991,
1574280000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574294400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574308800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,7991,
1574323200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,true,false,false,-1,7991,
1574337600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574352000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574366400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574380800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574395200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574409600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574424000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574438400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574452800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574467200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574481600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574496000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574510400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574524800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574539200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574553600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574568000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574582400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574596800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574611200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574625600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574640000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574654400000,false,false,false,,,false,false,false,true,false,true,false,false,,,,,,6519,false,false,false,false,false,,,
1574668800000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574683200000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574697600000,false,false,false,,,false,false,false,true,true,false,false,false,,,,,7380,,false,false,false,false,false,,,
1574712000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574726400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574740800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574755200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574769600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574784000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574798400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574812800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574827200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574841600000,false,false,false,,,false,false,false,true,false,true,false,false,,,,,,6845.5,false,false,false,false,false,,,
1574856000000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574870400000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574884800000,false,false,false,,,false,false,false,true,true,false,false,false,,,,,7672.5,,false,false,false,false,false,,,
1574899200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574913600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574928000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574942400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574956800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574971200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1574985600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575000000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575014400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575028800000,false,false,false,,,false,false,false,true,false,true,false,false,,,,,,7432,false,false,false,false,false,,,
1575043200000,false,false,false,,,false,false,false,true,true,false,false,false,,,,,7872,,false,false,false,false,false,,,
1575057600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575072000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575086400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575100800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575115200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575129600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575144000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575158400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575172800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575187200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575201600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575216000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575230400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575244800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575259200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575273600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575288000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575302400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575316800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575331200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575345600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575360000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575374400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575388800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575403200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575417600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575432000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575446400000,false,false,false,,,false,false,false,true,false,true,false,false,,,,,,7085.5,false,false,false,false,false,,,
1575460800000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575475200000,false,false,false,,,false,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575489600000,false,false,false,,,true,true,false,false,false,false,false,false,,,7089.5,,,,false,false,false,false,false,,,
1575504000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575518400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575532800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575547200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575561600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575576000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575590400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575604800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575619200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575633600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575648000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575662400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575676800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,false,false,false,false,,,
1575691200000,true,true,false,7781.88477,7330.61719,true,false,true,true,true,false,true,true,7631,,,7631,7631,,false,false,false,false,false,,,
1575705600000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575720000000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575734400000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575748800000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575763200000,true,false,false,7781.88477,7330.61719,true,true,false,true,false,true,true,true,,,7389,,,7389,false,false,false,false,false,,,
1575777600000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575792000000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575806400000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575820800000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575835200000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575849600000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575864000000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575878400000,true,false,false,7781.88477,7330.61719,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1575892800000,true,false,false,7781.88477,7330.61719,true,false,true,true,true,false,true,true,,,,7688.5,7688.5,,false,false,false,false,false,,,
1575907200000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575921600000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575936000000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575950400000,true,false,false,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1575964800000,true,false,true,7781.88477,7330.61719,false,false,false,true,false,false,false,true,,7339,,,,,false,false,false,false,false,,,
1575979200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,7213.5,
1575993600000,false,false,false,,,true,true,false,true,false,true,false,false,,,7161.5,,,7161.5,false,true,false,false,false,-1,7161.5,
1576008000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7161.5,
1576022400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7161.5,
1576036800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7161.5,
1576051200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7161.5,
1576065600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7121,
1576080000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7121,
1576094400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7121,
1576108800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576123200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576137600000,true,true,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,7100,,,,,,false,true,false,false,false,-1,7070.5,
1576152000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576166400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576180800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576195200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576209600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576224000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576238400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576252800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576267200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,true,false,false,false,-1,7070.5,
1576281600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,true,false,false,-1,7070.5,
1576296000000,true,false,false,7443.39795,6950.93311,true,false,true,true,true,false,true,true,,,,7267,7267,,false,false,false,false,false,,,
1576310400000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576324800000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576339200000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576353600000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576368000000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576382400000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576396800000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576411200000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576425600000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576440000000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576454400000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576468800000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576483200000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576497600000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1576512000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,true,true,false,false,false,-1,6820,
1576526400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6820,
1576540800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6820,
1576555200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6820,
1576569600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6820,
1576584000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6666.5,
1576598400000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6578.5,
1576612800000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6546,
1576627200000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6546,
1576641600000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6546,
1576656000000,false,false,false,,,false,false,false,true,false,false,false,false,,,,,,,false,true,false,false,false,-1,6546,
1576670400000,false,false,false,,,true,true,false,true,false,true,false,false,,,6420,,,6420,false,true,false,false,false,-1,6420,
1576684800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,true,true,-1,6420,6957.5
1576699200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576713600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576728000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576742400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576756800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576771200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576785600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576800000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576814400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576828800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576843200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576857600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576872000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576886400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576900800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576915200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576929600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576944000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576958400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576972800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1576987200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577001600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577016000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577030400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577044800000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,true,true,false,false,false,1,7517,
1577059200000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,1,7646,
1577073600000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,1,7646,
1577088000000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,1,7646,
1577102400000,false,false,false,,,true,false,false,false,false,false,false,false,,,,,,,false,true,false,false,false,1,7646,
1577116800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,true,true,1,7691.5,7432.5
1577131200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577145600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577160000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577174400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577188800000,true,false,false,7443.39795,6950.93311,true,false,true,true,true,false,true,true,,,,7429,7429,,false,false,false,false,false,,,
1577203200000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1577217600000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1577232000000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1577246400000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1577260800000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1577275200000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
1577289600000,true,false,false,7443.39795,6950.93311,true,true,false,true,false,true,true,true,,,7116,,,7116,false,false,false,false,false,,,
1577304000000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577318400000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577332800000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577347200000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577361600000,true,false,false,7443.39795,6950.93311,true,false,false,false,false,false,true,false,,,,,,,false,false,false,false,false,,,
1577376000000,true,false,false,7443.39795,6950.93311,true,false,true,true,true,false,true,true,,,,7428,7428,,false,false,false,false,false,,,
1577390400000,true,false,false,7443.39795,6950.93311,false,false,false,true,false,false,false,true,,,,,,,false,false,false,false,false,,,
